iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__gamma,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__min_child_weight,param_xgbclassifier__reg_alpha,param_xgbclassifier__reg_lambda,param_xgbclassifier__subsample,param_xgbclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,30,14.640486145019532,0.06242032708971367,0.05517892837524414,0.02197232282902151,0.528870891924377,4.293797300395133,0.32925357470309535,10,2,2.801929532375568e-05,0.05874821595821813,0.7467074595487796,30,"{'xgbclassifier__colsample_bytree': 0.528870891924377, 'xgbclassifier__gamma': 4.293797300395133, 'xgbclassifier__learning_rate': 0.32925357470309535, 'xgbclassifier__max_depth': 10, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 2.801929532375568e-05, 'xgbclassifier__reg_lambda': 0.05874821595821813, 'xgbclassifier__subsample': 0.7467074595487796, 'xgbclassifier__n_estimators': 30}",0.3080495356037152,0.2888229475766567,0.21785714285714286,0.2540834845735027,0.33061065733177747,0.279884753588559,0.03989835471327556,68,0.8790397045244691,0.8585630366018978,0.8843179709248374,0.9020537124802528,0.8962160464751139,0.8840380942013141,0.015145334684918082
0,30,9.063810920715332,0.5260439885126088,0.035004281997680665,0.007330554433764644,0.7118859818214903,3.098597170024959,0.06908688381319471,6,3,0.0012360611548498568,0.0016034120482673509,0.5061949522390918,30,"{'xgbclassifier__colsample_bytree': 0.7118859818214903, 'xgbclassifier__gamma': 3.098597170024959, 'xgbclassifier__learning_rate': 0.06908688381319471, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.0012360611548498568, 'xgbclassifier__reg_lambda': 0.0016034120482673509, 'xgbclassifier__subsample': 0.5061949522390918, 'xgbclassifier__n_estimators': 30}",0.278639017515603,0.46741277156023703,0.35688405797101447,0.3197099538562953,0.3224261771747805,0.34901439561558606,0.06418486507162663,6,0.4808408982322026,0.46140970801562214,0.46896294221973295,0.48055366020079937,0.4765884699401653,0.4736711357217045,0.00748057714415108
0,30,12.786157655715943,0.7251446620646086,0.033201169967651364,0.0024050478174192716,0.7204603206344994,1.5699232642600034,0.07027693122828632,10,2,0.00011308517387823626,1.1593572436617658e-05,0.7525593872933799,30,"{'xgbclassifier__colsample_bytree': 0.7204603206344994, 'xgbclassifier__gamma': 1.5699232642600034, 'xgbclassifier__learning_rate': 0.07027693122828632, 'xgbclassifier__max_depth': 10, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.00011308517387823626, 'xgbclassifier__reg_lambda': 1.1593572436617658e-05, 'xgbclassifier__subsample': 0.7525593872933799, 'xgbclassifier__n_estimators': 30}",0.2988172821626841,0.36971830985915494,0.27514792899408286,0.29629629629629634,0.343622164373373,0.31672039633711824,0.034636452941298156,61,0.7241732889002819,0.7211905367590945,0.7553361792956244,0.7720157887573159,0.7529568106312293,0.7451345208687092,0.019496421393491756
1,60,43.48020362854004,0.10200709293920311,0.08049683570861817,0.002945303564808496,0.6501535153543702,2.4746974820670937,0.016402104915914435,11,3,0.000112810800336613,2.3481090181539927e-05,0.9515428094924852,60,"{'xgbclassifier__colsample_bytree': 0.6501535153543702, 'xgbclassifier__gamma': 2.4746974820670937, 'xgbclassifier__learning_rate': 0.016402104915914435, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.000112810800336613, 'xgbclassifier__reg_lambda': 2.3481090181539927e-05, 'xgbclassifier__subsample': 0.9515428094924852, 'xgbclassifier__n_estimators': 60}",0.3168735146554001,0.37238873751135326,0.2995245641838352,0.28315703824247357,0.34856300663227713,0.32410137224506785,0.03244299957767269,57,0.730281872252392,0.7339831059129305,0.7800247626908791,0.79205149734117,0.7473516949152542,0.7567385866225251,0.024880237269049237
1,60,27.691984748840333,0.04280451329168026,0.04700560569763183,0.004230915693287948,0.8872773158505862,3.8085334322208566,0.05751371645336163,6,2,0.0002442894545958133,0.03088652331769118,0.685224595121682,60,"{'xgbclassifier__colsample_bytree': 0.8872773158505862, 'xgbclassifier__gamma': 3.8085334322208566, 'xgbclassifier__learning_rate': 0.05751371645336163, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0002442894545958133, 'xgbclassifier__reg_lambda': 0.03088652331769118, 'xgbclassifier__subsample': 0.685224595121682, 'xgbclassifier__n_estimators': 60}",0.26312796208530803,0.468371467025572,0.3295803480040942,0.3083083083083083,0.3178355660625164,0.3374447302971598,0.06922440515446873,41,0.5086878370281606,0.4976104554764459,0.5004849660523764,0.5160040774719674,0.5129533678756476,0.5071481407809196,0.007069148170200566
1,60,16.931014633178712,0.9039304740379825,0.05803098678588867,0.022539969894752977,0.5227483452477455,0.1483288404944163,0.15705564897194157,6,1,0.004399693100174773,0.0002691684481522174,0.6229109064837899,60,"{'xgbclassifier__colsample_bytree': 0.5227483452477455, 'xgbclassifier__gamma': 0.1483288404944163, 'xgbclassifier__learning_rate': 0.15705564897194157, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 0.004399693100174773, 'xgbclassifier__reg_lambda': 0.0002691684481522174, 'xgbclassifier__subsample': 0.6229109064837899, 'xgbclassifier__n_estimators': 60}",0.2682975736915982,0.42194744976816073,0.29506093649775494,0.31353591160220995,0.3201293451899757,0.32379424334993995,0.05226509359941143,58,0.5908289241622575,0.5794799260145795,0.5859468910501584,0.5982752827864263,0.5901603095632947,0.5889382667153432,0.006175052722000807
1,60,33.519213914871216,0.13590208709969093,0.08853654861450196,0.008425975862371773,0.7475176401325057,3.8864127959033237,0.010180029493265694,10,2,0.0003767739930225995,0.0006870830244711573,0.4702764919068454,60,"{'xgbclassifier__colsample_bytree': 0.7475176401325057, 'xgbclassifier__gamma': 3.8864127959033237, 'xgbclassifier__learning_rate': 0.010180029493265694, 'xgbclassifier__max_depth': 10, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0003767739930225995, 'xgbclassifier__reg_lambda': 0.0006870830244711573, 'xgbclassifier__subsample': 0.4702764919068454, 'xgbclassifier__n_estimators': 60}",0.28906759400130405,0.4229848363926576,0.3386897404202719,0.3015454202789295,0.3434473854099419,0.339146995300621,0.046838682549152584,40,0.6331612162937464,0.6370523415977962,0.6495947374603547,0.6680372475510944,0.6425075739920765,0.6460706233790136,0.012293327263910993
1,60,19.437462759017944,0.10936646294441699,0.052466821670532224,0.003757564909744435,0.6188173487535069,0.3512480488601699,0.08915312804593035,7,3,6.958844834290097e-05,0.005565108200678302,0.49659951186705703,60,"{'xgbclassifier__colsample_bytree': 0.6188173487535069, 'xgbclassifier__gamma': 0.3512480488601699, 'xgbclassifier__learning_rate': 0.08915312804593035, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 6.958844834290097e-05, 'xgbclassifier__reg_lambda': 0.005565108200678302, 'xgbclassifier__subsample': 0.49659951186705703, 'xgbclassifier__n_estimators': 60}",0.2735868034600684,0.42687747035573126,0.3267326732673267,0.3095840867992767,0.3325648414985591,0.33386917507619246,0.05084663956494595,49,0.6039515042658284,0.5875233799097811,0.5956929872998343,0.6152610441767068,0.5968063872255489,0.5998470605755399,0.009303896740792702
1,60,25.225801610946654,0.41678450318853744,0.043476009368896486,0.0015153215800471187,0.8254985105545571,0.9857594905979652,0.041698878674094615,6,1,0.0008241273679679661,0.00367571619381086,0.8683026737537921,60,"{'xgbclassifier__colsample_bytree': 0.8254985105545571, 'xgbclassifier__gamma': 0.9857594905979652, 'xgbclassifier__learning_rate': 0.041698878674094615, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 0.0008241273679679661, 'xgbclassifier__reg_lambda': 0.00367571619381086, 'xgbclassifier__subsample': 0.8683026737537921, 'xgbclassifier__n_estimators': 60}",0.2627151051625239,0.4657718120805369,0.3465104929233772,0.32581622349377315,0.3217835079237174,0.3445194283167857,0.06673047900346289,26,0.4934101337498779,0.480969188209482,0.48542024013722124,0.4973660669913527,0.49809029478013905,0.4910511847736146,0.006757893748761972
1,60,26.608341693878174,0.04472260499051365,0.05532746315002442,0.0013953886471274606,0.8242693827704201,4.967296086862152,0.011100718833576858,8,3,0.012067555884753091,2.4512083583939346e-05,0.451820286046719,60,"{'xgbclassifier__colsample_bytree': 0.8242693827704201, 'xgbclassifier__gamma': 4.967296086862152, 'xgbclassifier__learning_rate': 0.011100718833576858, 'xgbclassifier__max_depth': 8, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.012067555884753091, 'xgbclassifier__reg_lambda': 2.4512083583939346e-05, 'xgbclassifier__subsample': 0.451820286046719, 'xgbclassifier__n_estimators': 60}",0.27048371174728525,0.45801526717557256,0.3441074092491298,0.3128919860627178,0.3253833049403748,0.34217633583501605,0.06277228438642682,35,0.5323403387063864,0.5278900565885206,0.5287033319951827,0.5545231229306846,0.535030549898167,0.5356974800237883,0.009756987156074955
1,60,14.907168817520141,0.09759041907542745,0.037225532531738284,0.0029030454387384205,0.7278895012233179,2.8757821193155073,0.010144996973888125,4,2,0.013072035046317295,3.169018868736829e-05,0.9922176876574167,60,"{'xgbclassifier__colsample_bytree': 0.7278895012233179, 'xgbclassifier__gamma': 2.8757821193155073, 'xgbclassifier__learning_rate': 0.010144996973888125, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.013072035046317295, 'xgbclassifier__reg_lambda': 3.169018868736829e-05, 'xgbclassifier__subsample': 0.9922176876574167, 'xgbclassifier__n_estimators': 60}",0.2914572864321608,0.4096650192202087,0.38923829489867223,0.32386895475819033,0.30412371134020616,0.34367065332988767,0.0471465160054548,29,0.3992963940193492,0.383261035978566,0.37692245097241434,0.40674548620658046,0.3993127147766323,0.39310761639070846,0.011150878288823385
1,60,15.537269449234008,0.1159699399506693,0.054746484756469725,0.02129531452179227,0.7597786104497248,1.150681810016904,0.04381815734660207,4,2,0.0015844489596691723,1.7045585972002637e-05,0.9185411633838407,60,"{'xgbclassifier__colsample_bytree': 0.7597786104497248, 'xgbclassifier__gamma': 1.150681810016904, 'xgbclassifier__learning_rate': 0.04381815734660207, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0015844489596691723, 'xgbclassifier__reg_lambda': 1.7045585972002637e-05, 'xgbclassifier__subsample': 0.9185411633838407, 'xgbclassifier__n_estimators': 60}",0.2647909038350356,0.4524669073405535,0.3857677902621723,0.3233532934131737,0.30526055816250924,0.34632789060268887,0.06585383007867043,17,0.4278571428571429,0.40840423684667476,0.401522198731501,0.4201998379692142,0.42283185840707965,0.4161630549623225,0.00971672967458297
1,60,9.829900455474853,0.09478559540507706,0.03542318344116211,0.0035917158881466245,0.7746792847496546,1.3961996708632256,0.05104943361980665,3,3,0.02617951257627122,1.1540016477209555e-05,0.5094008024584658,60,"{'xgbclassifier__colsample_bytree': 0.7746792847496546, 'xgbclassifier__gamma': 1.3961996708632256, 'xgbclassifier__learning_rate': 0.05104943361980665, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.02617951257627122, 'xgbclassifier__reg_lambda': 1.1540016477209555e-05, 'xgbclassifier__subsample': 0.5094008024584658, 'xgbclassifier__n_estimators': 60}",0.2758341759352882,0.42972350230414746,0.40493468795355586,0.32731798382078403,0.3025210084033613,0.3480662716834274,0.059370460995966795,11,0.40476811972505,0.3881313780979333,0.38580375782881005,0.40452816839126204,0.40944046671970297,0.39853437815255166,0.009633472138502868
1,60,18.607497215270996,0.1413755737754022,0.05294804573059082,0.008752600476518725,0.6000269630661709,0.35699870945167844,0.0377335526174433,7,1,0.00010291237355210348,0.001019438439245925,0.46542799465389584,60,"{'xgbclassifier__colsample_bytree': 0.6000269630661709, 'xgbclassifier__gamma': 0.35699870945167844, 'xgbclassifier__learning_rate': 0.0377335526174433, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 0.00010291237355210348, 'xgbclassifier__reg_lambda': 0.001019438439245925, 'xgbclassifier__subsample': 0.46542799465389584, 'xgbclassifier__n_estimators': 60}",0.28716216216216217,0.4650499286733238,0.34500784108729743,0.3091721058055651,0.3236929922135707,0.3460170059883838,0.06243341412901483,18,0.5431613770288432,0.5289914250714577,0.5330337996528132,0.5531001930916113,0.536826903239117,0.5390227396167685,0.008445346490952644
1,60,14.693026685714722,0.10576288801279435,0.036147546768188474,0.0021692945199929883,0.9523618712832905,4.767376391688529,0.011329244650005182,3,3,0.008149119038522525,0.0007894557613212727,0.9948259346972181,60,"{'xgbclassifier__colsample_bytree': 0.9523618712832905, 'xgbclassifier__gamma': 4.767376391688529, 'xgbclassifier__learning_rate': 0.011329244650005182, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.008149119038522525, 'xgbclassifier__reg_lambda': 0.0007894557613212727, 'xgbclassifier__subsample': 0.9948259346972181, 'xgbclassifier__n_estimators': 60}",0.33124813821864757,0.3900106269925611,0.38210561722166164,0.3188317614846365,0.3013477088948787,0.34470877056247706,0.03516183222448504,24,0.36621644725594116,0.3629435176560251,0.34873623817646143,0.3778985507246377,0.3780918727915194,0.36677732532091695,0.010882960348304795
1,60,26.98287363052368,0.5692260716625871,0.08349804878234864,0.018115886375548836,0.5925215658609305,5.637702253783703,0.031912102669759565,9,3,0.0011843813474577765,1.9411649867673436e-05,0.7261079269448363,60,"{'xgbclassifier__colsample_bytree': 0.5925215658609305, 'xgbclassifier__gamma': 5.637702253783703, 'xgbclassifier__learning_rate': 0.031912102669759565, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.0011843813474577765, 'xgbclassifier__reg_lambda': 1.9411649867673436e-05, 'xgbclassifier__subsample': 0.7261079269448363, 'xgbclassifier__n_estimators': 60}",0.30787704130643617,0.402972749793559,0.320109439124487,0.28981132075471694,0.33892936331960727,0.3319399828597613,0.03895719833231256,51,0.6505655042412818,0.6466729147141518,0.6680327868852458,0.6897928624906413,0.6632984482136414,0.6636725033089924,0.015246013189111807
1,60,18.279238319396974,0.09051115162124833,0.04441127777099609,0.003135396598315217,0.6774063298099378,0.004062442694274804,0.04594872151884791,5,2,0.023460933406135653,2.5502152173721385e-05,0.9566854934346185,60,"{'xgbclassifier__colsample_bytree': 0.6774063298099378, 'xgbclassifier__gamma': 0.004062442694274804, 'xgbclassifier__learning_rate': 0.04594872151884791, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.023460933406135653, 'xgbclassifier__reg_lambda': 2.5502152173721385e-05, 'xgbclassifier__subsample': 0.9566854934346185, 'xgbclassifier__n_estimators': 60}",0.27283511269276395,0.4568854568854569,0.3677685950413223,0.32491909385113266,0.3172029389409678,0.34792223948232875,0.062253927297814746,12,0.4570152586527727,0.44203229043145126,0.43817826009606836,0.4511771878810618,0.45649152071170424,0.44897890355461173,0.007625801030634561
1,60,19.84945616722107,0.8891303756210986,0.050357627868652347,0.01360999742379865,0.7118859818214903,3.098597170024959,0.06908688381319471,6,3,0.0012360611548498568,0.0016034120482673509,0.5061949522390918,60,"{'xgbclassifier__colsample_bytree': 0.7118859818214903, 'xgbclassifier__gamma': 3.098597170024959, 'xgbclassifier__learning_rate': 0.06908688381319471, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.0012360611548498568, 'xgbclassifier__reg_lambda': 0.0016034120482673509, 'xgbclassifier__subsample': 0.5061949522390918, 'xgbclassifier__n_estimators': 60}",0.2673343605546995,0.4695290858725762,0.34983853606027987,0.31239388794567063,0.3239399525941533,0.3446071646054759,0.06792461814646225,25,0.5170027083960276,0.49872972444791874,0.5058511161372801,0.521596724667349,0.5187487467415279,0.5123858040780206,0.008669885354145914
1,60,16.386730003356934,0.0827408709435192,0.04230132102966309,0.011908282177277494,0.7809946823047109,1.7889338296428459,0.09066578630092473,4,2,0.0002677974811228078,0.0034794337781392255,0.6231284224169764,60,"{'xgbclassifier__colsample_bytree': 0.7809946823047109, 'xgbclassifier__gamma': 1.7889338296428459, 'xgbclassifier__learning_rate': 0.09066578630092473, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0002677974811228078, 'xgbclassifier__reg_lambda': 0.0034794337781392255, 'xgbclassifier__subsample': 0.6231284224169764, 'xgbclassifier__n_estimators': 60}",0.262528047868362,0.4659949622166247,0.37046632124352336,0.3250883392226149,0.31200000000000006,0.347215534110225,0.06863070532324399,14,0.44975988178795717,0.43439971243709563,0.4317718940936864,0.4411115200588885,0.4444444444444444,0.4402974905644144,0.006555399304224249
1,60,12.948754119873048,2.080765152481407,0.026387357711791994,0.0008445683237255481,0.5914561647437566,0.01278519593864047,0.018095249760916057,5,1,7.334970080651783e-05,0.00029496197779972037,0.6165929632880168,60,"{'xgbclassifier__colsample_bytree': 0.5914561647437566, 'xgbclassifier__gamma': 0.01278519593864047, 'xgbclassifier__learning_rate': 0.018095249760916057, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 7.334970080651783e-05, 'xgbclassifier__reg_lambda': 0.00029496197779972037, 'xgbclassifier__subsample': 0.6165929632880168, 'xgbclassifier__n_estimators': 60}",0.30207394048692515,0.45766871165644174,0.37867078825347755,0.3132911392405064,0.31342521694742215,0.3530259593169546,0.05890831149158536,2,0.4345444586452438,0.41968865292900204,0.4171253822629969,0.43723024957778195,0.4358481938728852,0.42888738745758204,0.00863736200300767
2,120,51.08967299461365,0.08270370389775596,0.07791728973388672,0.035761977173349495,0.8254985105545571,0.9857594905979652,0.041698878674094615,6,1,0.0008241273679679661,0.00367571619381086,0.8683026737537921,120,"{'xgbclassifier__colsample_bytree': 0.8254985105545571, 'xgbclassifier__gamma': 0.9857594905979652, 'xgbclassifier__learning_rate': 0.041698878674094615, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 0.0008241273679679661, 'xgbclassifier__reg_lambda': 0.00367571619381086, 'xgbclassifier__subsample': 0.8683026737537921, 'xgbclassifier__n_estimators': 120}",0.26569678407350683,0.4680545585068198,0.33047455688965127,0.3131381892443839,0.3227848101265822,0.34002977976818877,0.06786396263573104,39,0.5429287654063087,0.5233663766943152,0.5321381277375979,0.5457406630297944,0.5370083617218953,0.5362364589179823,0.007976816793426234
2,120,37.289377784729005,0.09241244685966131,0.06392745971679688,0.0027367361671725805,0.7118859818214903,3.098597170024959,0.06908688381319471,6,3,0.0012360611548498568,0.0016034120482673509,0.5061949522390918,120,"{'xgbclassifier__colsample_bytree': 0.7118859818214903, 'xgbclassifier__gamma': 3.098597170024959, 'xgbclassifier__learning_rate': 0.06908688381319471, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.0012360611548498568, 'xgbclassifier__reg_lambda': 0.0016034120482673509, 'xgbclassifier__subsample': 0.5061949522390918, 'xgbclassifier__n_estimators': 120}",0.26275992438563334,0.4564063684609552,0.3291770573566085,0.3015983321751216,0.32481849959666576,0.3349520363949969,0.06513273270803928,47,0.5820813685711153,0.5553792446842272,0.5671355498721228,0.5872331010067486,0.5764144808150877,0.5736487489898604,0.011309195511359973
2,120,29.943276500701906,0.16652222607446288,0.041471338272094725,0.0005489787622059597,0.9523618712832905,4.767376391688529,0.011329244650005182,3,3,0.008149119038522525,0.0007894557613212727,0.9948259346972181,120,"{'xgbclassifier__colsample_bytree': 0.9523618712832905, 'xgbclassifier__gamma': 4.767376391688529, 'xgbclassifier__learning_rate': 0.011329244650005182, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.008149119038522525, 'xgbclassifier__reg_lambda': 0.0007894557613212727, 'xgbclassifier__subsample': 0.9948259346972181, 'xgbclassifier__n_estimators': 120}",0.306158065320369,0.39652362846279193,0.404225352112676,0.31597738768223743,0.3046604527296938,0.3455089772615536,0.045031807254329745,23,0.3762930303544175,0.3725873650199813,0.366083009079118,0.38752744839701364,0.38583509513742076,0.37766518959759027,0.008072490745100042
2,120,39.011186075210574,0.8391813484143575,0.08099727630615235,0.00710677617381828,0.6000269630661709,0.35699870945167844,0.0377335526174433,7,1,0.00010291237355210348,0.001019438439245925,0.46542799465389584,120,"{'xgbclassifier__colsample_bytree': 0.6000269630661709, 'xgbclassifier__gamma': 0.35699870945167844, 'xgbclassifier__learning_rate': 0.0377335526174433, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 0.00010291237355210348, 'xgbclassifier__reg_lambda': 0.001019438439245925, 'xgbclassifier__subsample': 0.46542799465389584, 'xgbclassifier__n_estimators': 120}",0.27504517165227865,0.4419889502762431,0.31645569620253167,0.296875,0.32972522897585343,0.3320180094213814,0.05800342338526626,50,0.6019872725242827,0.5863427445830598,0.5934259872049416,0.613175290631411,0.5946965494286032,0.5979255688744596,0.009098198399147444
2,120,34.07959160804749,0.054583913250986875,0.05165939331054688,0.005657593029678823,0.7597786104497248,1.150681810016904,0.04381815734660207,4,2,0.0015844489596691723,1.7045585972002637e-05,0.9185411633838407,120,"{'xgbclassifier__colsample_bytree': 0.7597786104497248, 'xgbclassifier__gamma': 1.150681810016904, 'xgbclassifier__learning_rate': 0.04381815734660207, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0015844489596691723, 'xgbclassifier__reg_lambda': 1.7045585972002637e-05, 'xgbclassifier__subsample': 0.9185411633838407, 'xgbclassifier__n_estimators': 120}",0.26088574618533683,0.4804539722572509,0.36572438162544174,0.3220069863448714,0.3055623026475589,0.34692667781209197,0.07472340530419135,15,0.44996320824135394,0.43375451263537906,0.42997782705099785,0.44190546392702484,0.44387801547564854,0.43989580546608076,0.0071739960385269605
2,120,31.042103052139282,0.4585567828576658,0.049416112899780276,0.0023752659567008883,0.7809946823047109,1.7889338296428459,0.09066578630092473,4,2,0.0002677974811228078,0.0034794337781392255,0.6231284224169764,120,"{'xgbclassifier__colsample_bytree': 0.7809946823047109, 'xgbclassifier__gamma': 1.7889338296428459, 'xgbclassifier__learning_rate': 0.09066578630092473, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.0002677974811228078, 'xgbclassifier__reg_lambda': 0.0034794337781392255, 'xgbclassifier__subsample': 0.6231284224169764, 'xgbclassifier__n_estimators': 120}",0.2573569731310546,0.47457627118644063,0.3485967503692762,0.3167098445595855,0.3131163708086785,0.34207124201100714,0.07246827915027874,36,0.4872444011684518,0.4685519720041615,0.46754468485418627,0.4759141033081834,0.47992351816443596,0.4758357358998838,0.0073303273110317604
2,120,37.04354348182678,0.8039308691837493,0.05081973075866699,0.002664276754503881,0.6774063298099378,0.004062442694274804,0.04594872151884791,5,2,0.023460933406135653,2.5502152173721385e-05,0.9566854934346185,120,"{'xgbclassifier__colsample_bytree': 0.6774063298099378, 'xgbclassifier__gamma': 0.004062442694274804, 'xgbclassifier__learning_rate': 0.04594872151884791, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.023460933406135653, 'xgbclassifier__reg_lambda': 2.5502152173721385e-05, 'xgbclassifier__subsample': 0.9566854934346185, 'xgbclassifier__n_estimators': 120}",0.25916961459690935,0.4850543478260869,0.351952545724172,0.31199742682534576,0.31325898389095413,0.3442865837726936,0.07632107234793876,27,0.4917008396797501,0.47320833729894357,0.4726727289772194,0.4855199222546161,0.4863561855173079,0.4818916027455674,0.007611899413282674
2,120,19.026990556716918,0.7301494234382494,0.039522981643676756,0.006769837107156717,0.7746792847496546,1.3961996708632256,0.05104943361980665,3,3,0.02617951257627122,1.1540016477209555e-05,0.5094008024584658,120,"{'xgbclassifier__colsample_bytree': 0.7746792847496546, 'xgbclassifier__gamma': 1.3961996708632256, 'xgbclassifier__learning_rate': 0.05104943361980665, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__reg_alpha': 0.02617951257627122, 'xgbclassifier__reg_lambda': 1.1540016477209555e-05, 'xgbclassifier__subsample': 0.5094008024584658, 'xgbclassifier__n_estimators': 120}",0.26417938571697763,0.46950092421441775,0.3808,0.32643970728603244,0.3051417587698222,0.34921235519745,0.07093452756080505,4,0.42850723465444407,0.40843214756258234,0.4070811744386874,0.42237586423632933,0.4266022198353025,0.4185997281454691,0.009083111104169555
2,120,20.690494298934937,1.2041166605984497,0.03420300483703613,0.001110541624934269,0.5914561647437566,0.01278519593864047,0.018095249760916057,5,1,7.334970080651783e-05,0.00029496197779972037,0.6165929632880168,120,"{'xgbclassifier__colsample_bytree': 0.5914561647437566, 'xgbclassifier__gamma': 0.01278519593864047, 'xgbclassifier__learning_rate': 0.018095249760916057, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__reg_alpha': 7.334970080651783e-05, 'xgbclassifier__reg_lambda': 0.00029496197779972037, 'xgbclassifier__subsample': 0.6165929632880168, 'xgbclassifier__n_estimators': 120}",0.2738916256157636,0.4708146247594612,0.3673469387755102,0.31956452129362795,0.3129596753740807,0.34891547716368876,0.06779675147915114,7,0.4510748702742773,0.4364033093917628,0.432245477119546,0.45086377796658167,0.4481327800829875,0.44374404296703107,0.007871417342734251
3,240,80.7334014415741,0.2545659126721169,0.08960280418395997,0.011295972199155875,0.6774063298099378,0.004062442694274804,0.04594872151884791,5,2,0.023460933406135653,2.5502152173721385e-05,0.9566854934346185,240,"{'xgbclassifier__colsample_bytree': 0.6774063298099378, 'xgbclassifier__gamma': 0.004062442694274804, 'xgbclassifier__learning_rate': 0.04594872151884791, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__reg_alpha': 0.023460933406135653, 'xgbclassifier__reg_lambda': 2.5502152173721385e-05, 'xgbclassifier__subsample': 0.9566854934346185, 'xgbclassifier__n_estimators': 240}",0.25694187338022956,0.4662756598240469,0.3359639233370913,0.3044341495698213,0.3165068147400303,0.3360244841702439,0.07014031710269207,44,0.5356030724517334,0.5212182741116751,0.5216430651802751,0.5338711345537285,0.5340885684860969,0.5292848229567018,0.00644198997267849
