mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_min_child_weight,param_min_split_gain,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.1937903881073,1.1522037160620853,0.1563819408416748,0.022034193679352238,dart,0.6944278172577228,0.10701680252785212,15,82,2.8970140779335036,0.8195632037500576,219,375,8.280006476083235,4.827851946590732,1.3169502882355264,0.48994247530084883,8,"{'boosting_type': 'dart', 'colsample_bytree': 0.6944278172577228, 'learning_rate': 0.10701680252785212, 'max_depth': 15, 'min_child_samples': 82, 'min_child_weight': 2.8970140779335036, 'min_split_gain': 0.8195632037500576, 'n_estimators': 219, 'num_leaves': 375, 'reg_alpha': 8.280006476083235, 'reg_lambda': 4.827851946590732, 'scale_pos_weight': 1.3169502882355264, 'subsample': 0.48994247530084883, 'subsample_freq': 8}",0.8240617513973916,0.9525226968298854,0.9361505243676744,0.8387316740538697,0.7011596788581623,0.8505252651013967,0.09042637425526742,237
87.68280010223388,3.869713595825533,0.7867318153381347,0.033579593006699805,dart,0.827882646169131,0.19742170913894297,-1,49,5.771145486512063,0.6313148163417936,849,319,6.321685259580842,7.005982739795,1.4509386759031138,0.4673578821940792,2,"{'boosting_type': 'dart', 'colsample_bytree': 0.827882646169131, 'learning_rate': 0.19742170913894297, 'max_depth': -1, 'min_child_samples': 49, 'min_child_weight': 5.771145486512063, 'min_split_gain': 0.6313148163417936, 'n_estimators': 849, 'num_leaves': 319, 'reg_alpha': 6.321685259580842, 'reg_lambda': 7.005982739795, 'scale_pos_weight': 1.4509386759031138, 'subsample': 0.4673578821940792, 'subsample_freq': 2}",0.5421903052064632,0.9508908519239407,0.9453523626414256,0.7813182811361981,0.747612293144208,0.7934728188104471,0.15049362460066007,286
33.15773811340332,1.1869681984180882,0.505382490158081,0.051447635144480475,dart,0.6979936697402002,0.09845421564407027,-1,42,1.552724142961234,0.6603472958745915,399,400,3.1466246599318817,4.385443232104612,0.8761782523882871,0.5618255501107203,7,"{'boosting_type': 'dart', 'colsample_bytree': 0.6979936697402002, 'learning_rate': 0.09845421564407027, 'max_depth': -1, 'min_child_samples': 42, 'min_child_weight': 1.552724142961234, 'min_split_gain': 0.6603472958745915, 'n_estimators': 399, 'num_leaves': 400, 'reg_alpha': 3.1466246599318817, 'reg_lambda': 4.385443232104612, 'scale_pos_weight': 0.8761782523882871, 'subsample': 0.5618255501107203, 'subsample_freq': 7}",0.7301494855367889,0.9386455420938179,0.9151070046592436,0.8793681187170895,0.7941603191875227,0.8514860940388924,0.07801360647817818,235
2.0581891536712646,0.06991146734676815,0.11689591407775879,0.007635416169855821,gbdt,0.5157656263629622,0.13377860710600964,15,206,9.368219552203588,0.4212225978817892,610,408,7.743469611073497,1.009711490296511,2.013729885221387,0.9494034890137573,6,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5157656263629622, 'learning_rate': 0.13377860710600964, 'max_depth': 15, 'min_child_samples': 206, 'min_child_weight': 9.368219552203588, 'min_split_gain': 0.4212225978817892, 'n_estimators': 610, 'num_leaves': 408, 'reg_alpha': 7.743469611073497, 'reg_lambda': 1.009711490296511, 'scale_pos_weight': 2.013729885221387, 'subsample': 0.9494034890137573, 'subsample_freq': 6}",0.7740191967197837,0.9483389433630909,0.947622531089978,0.8885577601756725,0.9435196195005945,0.9004116101698237,0.06708167667406507,39
4.077104663848877,0.10082390723797696,0.42412219047546384,0.022418991839553426,gbdt,0.8924557052793275,0.03056988803719473,-1,32,1.799899919763579,0.7277607042936374,320,906,4.2739236490752495,3.304332967476128,1.9430454537200084,0.9022920052034589,7,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8924557052793275, 'learning_rate': 0.03056988803719473, 'max_depth': -1, 'min_child_samples': 32, 'min_child_weight': 1.799899919763579, 'min_split_gain': 0.7277607042936374, 'n_estimators': 320, 'num_leaves': 906, 'reg_alpha': 4.2739236490752495, 'reg_lambda': 3.304332967476128, 'scale_pos_weight': 1.9430454537200084, 'subsample': 0.9022920052034589, 'subsample_freq': 7}",0.7472044346745675,0.9484777517564402,0.9476842028243214,0.8849724626278521,0.9369504771924551,0.8930578658151272,0.07657748873720803,74
100.95416803359986,3.8230541922465706,0.9448479652404785,0.06569677064712388,dart,0.9835520981624686,0.023701109437722773,10,43,4.75837188111977,0.42463407191868063,789,575,8.13506579947927,3.8170315171827602,0.7783659775423193,0.8807511534880408,1,"{'boosting_type': 'dart', 'colsample_bytree': 0.9835520981624686, 'learning_rate': 0.023701109437722773, 'max_depth': 10, 'min_child_samples': 43, 'min_child_weight': 4.75837188111977, 'min_split_gain': 0.42463407191868063, 'n_estimators': 789, 'num_leaves': 575, 'reg_alpha': 8.13506579947927, 'reg_lambda': 3.8170315171827602, 'scale_pos_weight': 0.7783659775423193, 'subsample': 0.8807511534880408, 'subsample_freq': 1}",0.7247929858743303,0.9499706572769954,0.9475073313782991,0.8824323251567833,0.9300436748141906,0.8869493949001196,0.08462997701829748,106
1.9620233058929444,0.18864326335353293,0.17337403297424317,0.022925864781426008,gbdt,0.5360649298181497,0.11731731004797025,20,43,5.244102533128836,0.1565890191619128,340,242,8.800406348557305,6.97124907152754,1.046274628130549,0.9693476541841479,9,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5360649298181497, 'learning_rate': 0.11731731004797025, 'max_depth': 20, 'min_child_samples': 43, 'min_child_weight': 5.244102533128836, 'min_split_gain': 0.1565890191619128, 'n_estimators': 340, 'num_leaves': 242, 'reg_alpha': 8.800406348557305, 'reg_lambda': 6.97124907152754, 'scale_pos_weight': 1.046274628130549, 'subsample': 0.9693476541841479, 'subsample_freq': 9}",0.7217560975609755,0.9491972729272047,0.9477311047577158,0.8726191432934179,0.9317434839104182,0.8846094204899464,0.08607267763702876,125
2.8917750835418703,0.14500273515107498,0.16062235832214355,0.022615177646327388,gbdt,0.9333385276481735,0.09318325328985579,10,111,2.9334515379039567,0.3739881887845774,826,748,8.766619100195534,3.6538822553387322,1.182607932716985,0.9919878333118126,1,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9333385276481735, 'learning_rate': 0.09318325328985579, 'max_depth': 10, 'min_child_samples': 111, 'min_child_weight': 2.9334515379039567, 'min_split_gain': 0.3739881887845774, 'n_estimators': 826, 'num_leaves': 748, 'reg_alpha': 8.766619100195534, 'reg_lambda': 3.6538822553387322, 'scale_pos_weight': 1.182607932716985, 'subsample': 0.9919878333118126, 'subsample_freq': 1}",0.7312724101172594,0.9489639012960387,0.947638227755401,0.8762878364347895,0.9337280801639718,0.8875780911534921,0.08253992362121233,101
2.184705209732056,0.050352567711265575,0.11346139907836914,0.007243487338605733,gbdt,0.9552511072755312,0.18611246135152795,-1,75,1.267419298387713,0.45231477689231325,588,350,3.1686592726775897,3.7066907119400203,1.442497186583111,0.8790917033583249,6,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9552511072755312, 'learning_rate': 0.18611246135152795, 'max_depth': -1, 'min_child_samples': 75, 'min_child_weight': 1.267419298387713, 'min_split_gain': 0.45231477689231325, 'n_estimators': 588, 'num_leaves': 350, 'reg_alpha': 3.1686592726775897, 'reg_lambda': 3.7066907119400203, 'scale_pos_weight': 1.442497186583111, 'subsample': 0.8790917033583249, 'subsample_freq': 6}",0.6993926117693916,0.9487254614708467,0.9475921718097193,0.8749501236932408,0.9252401075681906,0.8791800952622777,0.09378670139461935,152
16.475387287139892,0.3674462639224088,0.33519916534423827,0.02249233438280583,dart,0.8791481713934082,0.17022213943205608,10,64,6.246950604565866,0.08517316039585943,259,283,3.3392895480664926,5.762263909378135,1.6390573540447764,0.610258532194027,6,"{'boosting_type': 'dart', 'colsample_bytree': 0.8791481713934082, 'learning_rate': 0.17022213943205608, 'max_depth': 10, 'min_child_samples': 64, 'min_child_weight': 6.246950604565866, 'min_split_gain': 0.08517316039585943, 'n_estimators': 259, 'num_leaves': 283, 'reg_alpha': 3.3392895480664926, 'reg_lambda': 5.762263909378135, 'scale_pos_weight': 1.6390573540447764, 'subsample': 0.610258532194027, 'subsample_freq': 6}",0.7517136329017517,0.9485321033750641,0.9461635034340152,0.8422644045019319,0.8504178748081187,0.8678183038041762,0.07360537894796162,199
