iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__gamma,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__min_child_weight,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_alpha,param_xgbclassifier__reg_lambda,param_xgbclassifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.03590888977050781,0.0018722769524257877,0.00828094482421875,0.001806829566626483,0.7159629115780397,3.154081323291461,0.07459059689663806,8,1,95,0.03296933057860639,0.00044216583162959234,0.7340915658232547,"{'xgbclassifier__colsample_bytree': 0.7159629115780397, 'xgbclassifier__gamma': 3.154081323291461, 'xgbclassifier__learning_rate': 0.07459059689663806, 'xgbclassifier__max_depth': 8, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 95, 'xgbclassifier__reg_alpha': 0.03296933057860639, 'xgbclassifier__reg_lambda': 0.00044216583162959234, 'xgbclassifier__subsample': 0.7340915658232547}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.07146821022033692,0.007109627312082759,0.008324766159057617,0.0010705249779078057,0.5164824421360453,3.583229777348124,0.3516286420637165,6,1,271,0.0011632687604797127,0.0032292171111598855,0.7259467720037498,"{'xgbclassifier__colsample_bytree': 0.5164824421360453, 'xgbclassifier__gamma': 3.583229777348124, 'xgbclassifier__learning_rate': 0.3516286420637165, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 271, 'xgbclassifier__reg_alpha': 0.0011632687604797127, 'xgbclassifier__reg_lambda': 0.0032292171111598855, 'xgbclassifier__subsample': 0.7259467720037498}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,0.9655172413793104,1.0,0.993103448275862,0.013793103448275845
0,20,0.040484952926635745,0.003405943945329174,0.00792989730834961,0.0014372158664686069,0.9394040727419986,3.5706044900117555,0.10605760575403744,6,2,116,0.0015333583734035306,0.000709478577474922,0.5699563964564812,"{'xgbclassifier__colsample_bytree': 0.9394040727419986, 'xgbclassifier__gamma': 3.5706044900117555, 'xgbclassifier__learning_rate': 0.10605760575403744, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 116, 'xgbclassifier__reg_alpha': 0.0015333583734035306, 'xgbclassifier__reg_lambda': 0.000709478577474922, 'xgbclassifier__subsample': 0.5699563964564812}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.04097900390625,0.0018222903603664117,0.0066126823425292965,0.000978281356640121,0.643500715502094,4.959099298402682,0.019582867415247795,11,1,111,0.00029496197779972037,0.0001627740568216056,0.6951348279458687,"{'xgbclassifier__colsample_bytree': 0.643500715502094, 'xgbclassifier__gamma': 4.959099298402682, 'xgbclassifier__learning_rate': 0.019582867415247795, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 111, 'xgbclassifier__reg_alpha': 0.00029496197779972037, 'xgbclassifier__reg_lambda': 0.0001627740568216056, 'xgbclassifier__subsample': 0.6951348279458687}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.08343734741210937,0.003674251831921332,0.006426191329956055,0.000987849819143109,0.5474586543112986,4.787366226534766,0.09092063065295072,11,1,313,0.0008636681801440128,0.001549566588543757,0.8386178478240661,"{'xgbclassifier__colsample_bytree': 0.5474586543112986, 'xgbclassifier__gamma': 4.787366226534766, 'xgbclassifier__learning_rate': 0.09092063065295072, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 313, 'xgbclassifier__reg_alpha': 0.0008636681801440128, 'xgbclassifier__reg_lambda': 0.001549566588543757, 'xgbclassifier__subsample': 0.8386178478240661}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.05969643592834473,0.0022925661368052887,0.006060647964477539,0.000473962088977373,0.8667567465625297,0.7778113597522801,0.30783526811190964,11,2,257,0.009646306442715571,1.0639535293676326e-05,0.5277636991169301,"{'xgbclassifier__colsample_bytree': 0.8667567465625297, 'xgbclassifier__gamma': 0.7778113597522801, 'xgbclassifier__learning_rate': 0.30783526811190964, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 257, 'xgbclassifier__reg_alpha': 0.009646306442715571, 'xgbclassifier__reg_lambda': 1.0639535293676326e-05, 'xgbclassifier__subsample': 0.5277636991169301}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0581092357635498,0.010775117761213244,0.009991979598999024,0.006196038058393652,0.971467496516994,1.4750938870241055,0.05533086106709759,8,2,220,0.0003602645213323792,0.000629396376116289,0.9206571939155209,"{'xgbclassifier__colsample_bytree': 0.971467496516994, 'xgbclassifier__gamma': 1.4750938870241055, 'xgbclassifier__learning_rate': 0.05533086106709759, 'xgbclassifier__max_depth': 8, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 220, 'xgbclassifier__reg_alpha': 0.0003602645213323792, 'xgbclassifier__reg_lambda': 0.000629396376116289, 'xgbclassifier__subsample': 0.9206571939155209}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03265814781188965,0.0033616165407297748,0.006892538070678711,0.000780565571005818,0.6993584781393186,3.2358671347015884,0.029468649573583403,9,2,78,0.011189109967590356,0.04158100388755579,0.8972813659740442,"{'xgbclassifier__colsample_bytree': 0.6993584781393186, 'xgbclassifier__gamma': 3.2358671347015884, 'xgbclassifier__learning_rate': 0.029468649573583403, 'xgbclassifier__max_depth': 9, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 78, 'xgbclassifier__reg_alpha': 0.011189109967590356, 'xgbclassifier__reg_lambda': 0.04158100388755579, 'xgbclassifier__subsample': 0.8972813659740442}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.058932256698608396,0.007296491451690805,0.008995151519775391,0.00039701384476259493,0.5159511219020249,3.0956152837195416,0.17237426343949316,5,2,202,0.00015893813872924921,0.00044647620840328206,0.5632440787598783,"{'xgbclassifier__colsample_bytree': 0.5159511219020249, 'xgbclassifier__gamma': 3.0956152837195416, 'xgbclassifier__learning_rate': 0.17237426343949316, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 202, 'xgbclassifier__reg_alpha': 0.00015893813872924921, 'xgbclassifier__reg_lambda': 0.00044647620840328206, 'xgbclassifier__subsample': 0.5632440787598783}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.10813264846801758,0.004438519797438976,0.006073951721191406,0.0012575975150436042,0.7105087775974739,1.1174213648184699,0.027988399221628206,11,2,482,0.000665450889304488,0.0008263957586052409,0.5018399153043929,"{'xgbclassifier__colsample_bytree': 0.7105087775974739, 'xgbclassifier__gamma': 1.1174213648184699, 'xgbclassifier__learning_rate': 0.027988399221628206, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 482, 'xgbclassifier__reg_alpha': 0.000665450889304488, 'xgbclassifier__reg_lambda': 0.0008263957586052409, 'xgbclassifier__subsample': 0.5018399153043929}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.06443562507629394,0.0048420243230251426,0.006009387969970703,0.00033565960654802993,0.7475854862644956,1.1936942556073504,0.14957293289420587,11,2,263,0.08778116993870709,5.497592266460155e-05,0.969808521148642,"{'xgbclassifier__colsample_bytree': 0.7475854862644956, 'xgbclassifier__gamma': 1.1936942556073504, 'xgbclassifier__learning_rate': 0.14957293289420587, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 263, 'xgbclassifier__reg_alpha': 0.08778116993870709, 'xgbclassifier__reg_lambda': 5.497592266460155e-05, 'xgbclassifier__subsample': 0.969808521148642}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.025672721862792968,0.0035571384340570937,0.005585002899169922,0.0011792643206814857,0.648312041783914,4.430044429617529,0.07598012274525372,4,1,72,0.03500970104288086,0.06145834423858702,0.5889125161145041,"{'xgbclassifier__colsample_bytree': 0.648312041783914, 'xgbclassifier__gamma': 4.430044429617529, 'xgbclassifier__learning_rate': 0.07598012274525372, 'xgbclassifier__max_depth': 4, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 72, 'xgbclassifier__reg_alpha': 0.03500970104288086, 'xgbclassifier__reg_lambda': 0.06145834423858702, 'xgbclassifier__subsample': 0.5889125161145041}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,0.9655172413793104,0.993103448275862,0.013793103448275845
0,20,0.024204540252685546,0.0015314287600153072,0.005970096588134766,0.0008070435249224639,0.9344728560865952,4.596473231071333,0.025429050998422593,8,2,51,0.09041552722596496,0.0033354492114222854,0.5997560415051907,"{'xgbclassifier__colsample_bytree': 0.9344728560865952, 'xgbclassifier__gamma': 4.596473231071333, 'xgbclassifier__learning_rate': 0.025429050998422593, 'xgbclassifier__max_depth': 8, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 51, 'xgbclassifier__reg_alpha': 0.09041552722596496, 'xgbclassifier__reg_lambda': 0.0033354492114222854, 'xgbclassifier__subsample': 0.5997560415051907}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.06856927871704102,0.00989720838791669,0.007710123062133789,0.001339948920095427,0.9272808343533476,1.0304976746257073,0.014151166331162248,5,1,223,0.00014832562643999614,0.0005239574010631982,0.9973362524210939,"{'xgbclassifier__colsample_bytree': 0.9272808343533476, 'xgbclassifier__gamma': 1.0304976746257073, 'xgbclassifier__learning_rate': 0.014151166331162248, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 223, 'xgbclassifier__reg_alpha': 0.00014832562643999614, 'xgbclassifier__reg_lambda': 0.0005239574010631982, 'xgbclassifier__subsample': 0.9973362524210939}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0832453727722168,0.010447987546269173,0.008139705657958985,0.0012756271296482514,0.5683853093584286,3.0888723083159175,0.10929119553639835,11,1,327,0.00010526928991987195,0.020180998494189674,0.535144534369113,"{'xgbclassifier__colsample_bytree': 0.5683853093584286, 'xgbclassifier__gamma': 3.0888723083159175, 'xgbclassifier__learning_rate': 0.10929119553639835, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 327, 'xgbclassifier__reg_alpha': 0.00010526928991987195, 'xgbclassifier__reg_lambda': 0.020180998494189674, 'xgbclassifier__subsample': 0.535144534369113}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.08554534912109375,0.008190896103876133,0.008116626739501953,0.002712059637205517,0.7096835199343363,2.271340452857613,0.09391217561278213,5,2,295,2.4233768848896824e-05,0.02634362239247259,0.801685477369906,"{'xgbclassifier__colsample_bytree': 0.7096835199343363, 'xgbclassifier__gamma': 2.271340452857613, 'xgbclassifier__learning_rate': 0.09391217561278213, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 295, 'xgbclassifier__reg_alpha': 2.4233768848896824e-05, 'xgbclassifier__reg_lambda': 0.02634362239247259, 'xgbclassifier__subsample': 0.801685477369906}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.033565855026245116,0.0013055303785651092,0.007528924942016601,0.0011544476809326927,0.820993941592896,4.624594843461713,0.1418959422411923,11,1,85,0.0023859925660020846,0.0002677974811228078,0.8176885719072131,"{'xgbclassifier__colsample_bytree': 0.820993941592896, 'xgbclassifier__gamma': 4.624594843461713, 'xgbclassifier__learning_rate': 0.1418959422411923, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 85, 'xgbclassifier__reg_alpha': 0.0023859925660020846, 'xgbclassifier__reg_lambda': 0.0002677974811228078, 'xgbclassifier__subsample': 0.8176885719072131}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.09082622528076172,0.008241394106921457,0.008268976211547851,0.004520373370876543,0.6573894749245239,1.2881356594675764,0.04073062409486645,10,2,389,1.6376833270961695e-05,0.0007801352749384099,0.6832200567794702,"{'xgbclassifier__colsample_bytree': 0.6573894749245239, 'xgbclassifier__gamma': 1.2881356594675764, 'xgbclassifier__learning_rate': 0.04073062409486645, 'xgbclassifier__max_depth': 10, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 389, 'xgbclassifier__reg_alpha': 1.6376833270961695e-05, 'xgbclassifier__reg_lambda': 0.0007801352749384099, 'xgbclassifier__subsample': 0.6832200567794702}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.08643569946289062,0.011648769771800512,0.007375764846801758,0.0018895621405273697,0.6932503745519294,4.5205784144780425,0.14639475595438,3,1,282,0.0005083071674985921,0.00010981481920285772,0.7414674868518436,"{'xgbclassifier__colsample_bytree': 0.6932503745519294, 'xgbclassifier__gamma': 4.5205784144780425, 'xgbclassifier__learning_rate': 0.14639475595438, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 282, 'xgbclassifier__reg_alpha': 0.0005083071674985921, 'xgbclassifier__reg_lambda': 0.00010981481920285772, 'xgbclassifier__subsample': 0.7414674868518436}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.13034257888793946,0.0050470637412065485,0.009496450424194336,0.004762352188710183,0.8939542417953465,4.1026282095824165,0.01800057301989872,6,1,481,3.527765703402536e-05,1.213458149020143e-05,0.7603305598767894,"{'xgbclassifier__colsample_bytree': 0.8939542417953465, 'xgbclassifier__gamma': 4.1026282095824165, 'xgbclassifier__learning_rate': 0.01800057301989872, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 481, 'xgbclassifier__reg_alpha': 3.527765703402536e-05, 'xgbclassifier__reg_lambda': 1.213458149020143e-05, 'xgbclassifier__subsample': 0.7603305598767894}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.10790972709655762,0.007657430891848309,0.007211828231811523,0.0015772160585463273,0.6475612562230699,3.31454021636101,0.15427916630587288,3,2,495,0.0026499675159208824,0.051011871304164354,0.6746928786862938,"{'xgbclassifier__colsample_bytree': 0.6475612562230699, 'xgbclassifier__gamma': 3.31454021636101, 'xgbclassifier__learning_rate': 0.15427916630587288, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 495, 'xgbclassifier__reg_alpha': 0.0026499675159208824, 'xgbclassifier__reg_lambda': 0.051011871304164354, 'xgbclassifier__subsample': 0.6746928786862938}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.049761962890625,0.005854380274748367,0.008124065399169923,0.0021226352157918435,0.9068995601835301,0.5835425083190449,0.018239174683709686,11,2,162,0.0005066104109013368,0.004132355567265503,0.8354312131342148,"{'xgbclassifier__colsample_bytree': 0.9068995601835301, 'xgbclassifier__gamma': 0.5835425083190449, 'xgbclassifier__learning_rate': 0.018239174683709686, 'xgbclassifier__max_depth': 11, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 162, 'xgbclassifier__reg_alpha': 0.0005066104109013368, 'xgbclassifier__reg_lambda': 0.004132355567265503, 'xgbclassifier__subsample': 0.8354312131342148}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.10853018760681152,0.015100073505989815,0.00802927017211914,0.0030971743192305325,0.6878690455327456,4.036117860026068,0.011874584199303496,7,2,483,0.0013405336130049086,0.06235459466969982,0.5064259656969923,"{'xgbclassifier__colsample_bytree': 0.6878690455327456, 'xgbclassifier__gamma': 4.036117860026068, 'xgbclassifier__learning_rate': 0.011874584199303496, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 2, 'xgbclassifier__n_estimators': 483, 'xgbclassifier__reg_alpha': 0.0013405336130049086, 'xgbclassifier__reg_lambda': 0.06235459466969982, 'xgbclassifier__subsample': 0.5064259656969923}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,457,1.0,1.0,1.0,1.0,1.0,1.0,0.0
