mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lgbmclassifier__boosting_type,param_lgbmclassifier__colsample_bytree,param_lgbmclassifier__learning_rate,param_lgbmclassifier__max_depth,param_lgbmclassifier__min_child_samples,param_lgbmclassifier__min_child_weight,param_lgbmclassifier__min_split_gain,param_lgbmclassifier__n_estimators,param_lgbmclassifier__num_leaves,param_lgbmclassifier__reg_alpha,param_lgbmclassifier__reg_lambda,param_lgbmclassifier__scale_pos_weight,param_lgbmclassifier__subsample,param_lgbmclassifier__subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
56.32573254903158,0.31593692619902836,0.719737688700358,0.009262898532562147,dart,0.5777811359752281,0.25428340337941385,-1,155,7.524783944448921,0.06399933998831109,326,78,3.917024128624286,1.1442897696877443,0.9175787700841991,0.7920134630691512,7,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.5777811359752281, 'lgbmclassifier__learning_rate': 0.25428340337941385, 'lgbmclassifier__max_depth': -1, 'lgbmclassifier__min_child_samples': 155, 'lgbmclassifier__min_child_weight': 7.524783944448921, 'lgbmclassifier__min_split_gain': 0.06399933998831109, 'lgbmclassifier__n_estimators': 326, 'lgbmclassifier__num_leaves': 78, 'lgbmclassifier__reg_alpha': 3.917024128624286, 'lgbmclassifier__reg_lambda': 1.1442897696877443, 'lgbmclassifier__scale_pos_weight': 0.9175787700841991, 'lgbmclassifier__subsample': 0.7920134630691512, 'lgbmclassifier__subsample_freq': 7}",0.4364199123033274,0.22537878787878787,0.3100732347657869,0.3239573116493007,0.08671472286670426,136
24.259007692337036,0.03403612452254275,0.11396161715189616,0.004726002982378466,dart,0.7248655297551758,0.24456802859269175,-1,175,6.8245608424628585,0.27626163686637906,68,260,7.333066197966067,6.561939123636618,0.5478533657060746,0.7905176812091497,3,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.7248655297551758, 'lgbmclassifier__learning_rate': 0.24456802859269175, 'lgbmclassifier__max_depth': -1, 'lgbmclassifier__min_child_samples': 175, 'lgbmclassifier__min_child_weight': 6.8245608424628585, 'lgbmclassifier__min_split_gain': 0.27626163686637906, 'lgbmclassifier__n_estimators': 68, 'lgbmclassifier__num_leaves': 260, 'lgbmclassifier__reg_alpha': 7.333066197966067, 'lgbmclassifier__reg_lambda': 6.561939123636618, 'lgbmclassifier__scale_pos_weight': 0.5478533657060746, 'lgbmclassifier__subsample': 0.7905176812091497, 'lgbmclassifier__subsample_freq': 3}",0.43225083986562157,0.28036383092562867,0.34247514569763454,0.3516966054962949,0.0623495114217591,34
56.00070333480835,1.1956031879710556,1.010041077931722,0.010377313699121902,dart,0.6459427077334636,0.11096294036124557,5,71,2.090870729008003,0.7063804956040104,408,727,3.405190703636087,4.701119626933873,1.4131405069207288,0.5481716399164003,6,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.6459427077334636, 'lgbmclassifier__learning_rate': 0.11096294036124557, 'lgbmclassifier__max_depth': 5, 'lgbmclassifier__min_child_samples': 71, 'lgbmclassifier__min_child_weight': 2.090870729008003, 'lgbmclassifier__min_split_gain': 0.7063804956040104, 'lgbmclassifier__n_estimators': 408, 'lgbmclassifier__num_leaves': 727, 'lgbmclassifier__reg_alpha': 3.405190703636087, 'lgbmclassifier__reg_lambda': 4.701119626933873, 'lgbmclassifier__scale_pos_weight': 1.4131405069207288, 'lgbmclassifier__subsample': 0.5481716399164003, 'lgbmclassifier__subsample_freq': 6}",0.43452816386247267,0.2931667891256429,0.28489531405782653,0.33753008901531406,0.06867107211429772,61
30.923113266626995,0.7981634758479319,0.616508960723877,0.06634319528270537,gbdt,0.7475854862644956,0.07584687831401163,25,220,2.006534480505293,0.9789821429986532,326,182,6.051990468631083,5.250549465986852,1.349834031082789,0.811055273451694,5,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.7475854862644956, 'lgbmclassifier__learning_rate': 0.07584687831401163, 'lgbmclassifier__max_depth': 25, 'lgbmclassifier__min_child_samples': 220, 'lgbmclassifier__min_child_weight': 2.006534480505293, 'lgbmclassifier__min_split_gain': 0.9789821429986532, 'lgbmclassifier__n_estimators': 326, 'lgbmclassifier__num_leaves': 182, 'lgbmclassifier__reg_alpha': 6.051990468631083, 'lgbmclassifier__reg_lambda': 5.250549465986852, 'lgbmclassifier__scale_pos_weight': 1.349834031082789, 'lgbmclassifier__subsample': 0.811055273451694, 'lgbmclassifier__subsample_freq': 5}",0.4264635887672537,0.2560252864480443,0.2846210812145149,0.3223699854766043,0.0745253359786896,140
53.221906979878746,0.32633446464409294,0.6752754052480062,0.016840835487807806,dart,0.9324880112037599,0.25709318815576004,10,205,2.6004252900610743,0.8689457121731905,240,142,6.56382755148093,7.9599157879017515,1.983591132153491,0.796933720660574,4,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.9324880112037599, 'lgbmclassifier__learning_rate': 0.25709318815576004, 'lgbmclassifier__max_depth': 10, 'lgbmclassifier__min_child_samples': 205, 'lgbmclassifier__min_child_weight': 2.6004252900610743, 'lgbmclassifier__min_split_gain': 0.8689457121731905, 'lgbmclassifier__n_estimators': 240, 'lgbmclassifier__num_leaves': 142, 'lgbmclassifier__reg_alpha': 6.56382755148093, 'lgbmclassifier__reg_lambda': 7.9599157879017515, 'lgbmclassifier__scale_pos_weight': 1.983591132153491, 'lgbmclassifier__subsample': 0.796933720660574, 'lgbmclassifier__subsample_freq': 4}",0.4154139318229938,0.2608058608058608,0.2760422853070436,0.31742069264529943,0.06957031623375817,156
40.149510304133095,0.25276847671101765,1.181728442509969,0.035789831755562614,gbdt,0.6030497674625708,0.03385142520000343,10,232,5.6262948485854,0.04549669049549099,404,454,1.9573943310180009,5.324421231642285,1.4169542494137515,0.5169532468386807,9,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.6030497674625708, 'lgbmclassifier__learning_rate': 0.03385142520000343, 'lgbmclassifier__max_depth': 10, 'lgbmclassifier__min_child_samples': 232, 'lgbmclassifier__min_child_weight': 5.6262948485854, 'lgbmclassifier__min_split_gain': 0.04549669049549099, 'lgbmclassifier__n_estimators': 404, 'lgbmclassifier__num_leaves': 454, 'lgbmclassifier__reg_alpha': 1.9573943310180009, 'lgbmclassifier__reg_lambda': 5.324421231642285, 'lgbmclassifier__scale_pos_weight': 1.4169542494137515, 'lgbmclassifier__subsample': 0.5169532468386807, 'lgbmclassifier__subsample_freq': 9}",0.42211055276381904,0.2853437094682231,0.29749901793898126,0.3349844267236744,0.061807007477993905,69
34.267956256866455,0.2548160551136649,0.19527300198872885,0.007022587935338801,gbdt,0.5969658205493369,0.19295478361357737,20,73,4.774303358818054,0.4542680905715226,74,305,6.690745194728992,2.3535107255711356,1.7706112551604511,0.795558052531316,8,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.5969658205493369, 'lgbmclassifier__learning_rate': 0.19295478361357737, 'lgbmclassifier__max_depth': 20, 'lgbmclassifier__min_child_samples': 73, 'lgbmclassifier__min_child_weight': 4.774303358818054, 'lgbmclassifier__min_split_gain': 0.4542680905715226, 'lgbmclassifier__n_estimators': 74, 'lgbmclassifier__num_leaves': 305, 'lgbmclassifier__reg_alpha': 6.690745194728992, 'lgbmclassifier__reg_lambda': 2.3535107255711356, 'lgbmclassifier__scale_pos_weight': 1.7706112551604511, 'lgbmclassifier__subsample': 0.795558052531316, 'lgbmclassifier__subsample_freq': 8}",0.4234255170811062,0.2519058667550547,0.26640480591497223,0.31391206325037774,0.07766360038285662,175
33.35573546091715,0.40376487493449587,0.17938963572184244,0.00036502221003012996,gbdt,0.6053171441084555,0.20118315288243152,25,111,6.057904281484797,0.29815563827380764,75,670,5.919694941100776,5.6613108083863,1.2064477234068565,0.6226471781540441,8,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.6053171441084555, 'lgbmclassifier__learning_rate': 0.20118315288243152, 'lgbmclassifier__max_depth': 25, 'lgbmclassifier__min_child_samples': 111, 'lgbmclassifier__min_child_weight': 6.057904281484797, 'lgbmclassifier__min_split_gain': 0.29815563827380764, 'lgbmclassifier__n_estimators': 75, 'lgbmclassifier__num_leaves': 670, 'lgbmclassifier__reg_alpha': 5.919694941100776, 'lgbmclassifier__reg_lambda': 5.6613108083863, 'lgbmclassifier__scale_pos_weight': 1.2064477234068565, 'lgbmclassifier__subsample': 0.6226471781540441, 'lgbmclassifier__subsample_freq': 8}",0.43101182654402104,0.2561065877128053,0.3009277934651069,0.32934873590731106,0.07417894184393334,99
55.049063762029014,0.4154250439972831,0.7216789722442627,0.030257313103027213,dart,0.6273162739483917,0.15954068157413523,20,49,4.478506741934728,0.9041156828956085,272,57,5.824070914247309,1.7830501152615605,1.913373006000092,0.7467074595487796,1,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.6273162739483917, 'lgbmclassifier__learning_rate': 0.15954068157413523, 'lgbmclassifier__max_depth': 20, 'lgbmclassifier__min_child_samples': 49, 'lgbmclassifier__min_child_weight': 4.478506741934728, 'lgbmclassifier__min_split_gain': 0.9041156828956085, 'lgbmclassifier__n_estimators': 272, 'lgbmclassifier__num_leaves': 57, 'lgbmclassifier__reg_alpha': 5.824070914247309, 'lgbmclassifier__reg_lambda': 1.7830501152615605, 'lgbmclassifier__scale_pos_weight': 1.913373006000092, 'lgbmclassifier__subsample': 0.7467074595487796, 'lgbmclassifier__subsample_freq': 1}",0.4125523012552301,0.23401204473759682,0.28131492117805207,0.3092930890569597,0.0755258861042174,190
39.63291931152344,0.15964062448601582,0.38177331288655597,0.006218088489472002,dart,0.7582164308354132,0.14733720934230576,15,225,1.1890558057061573,0.5206611197535789,156,249,5.895996375617214,7.607208210892901,1.3647108254470692,0.7831955756607896,8,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.7582164308354132, 'lgbmclassifier__learning_rate': 0.14733720934230576, 'lgbmclassifier__max_depth': 15, 'lgbmclassifier__min_child_samples': 225, 'lgbmclassifier__min_child_weight': 1.1890558057061573, 'lgbmclassifier__min_split_gain': 0.5206611197535789, 'lgbmclassifier__n_estimators': 156, 'lgbmclassifier__num_leaves': 249, 'lgbmclassifier__reg_alpha': 5.895996375617214, 'lgbmclassifier__reg_lambda': 7.607208210892901, 'lgbmclassifier__scale_pos_weight': 1.3647108254470692, 'lgbmclassifier__subsample': 0.7831955756607896, 'lgbmclassifier__subsample_freq': 8}",0.4228061942749882,0.32207384131971717,0.3150921658986175,0.3533240671644409,0.04921388990096246,31
29.71298138300578,0.1284427678079906,0.17139196395874023,0.015749226245261535,gbdt,0.6746928786862938,0.23686375370277693,10,173,2.3826298515417945,0.5569709303267534,152,405,4.624600995915725,2.814250973582543,1.481474206325465,0.9482270352093352,6,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.6746928786862938, 'lgbmclassifier__learning_rate': 0.23686375370277693, 'lgbmclassifier__max_depth': 10, 'lgbmclassifier__min_child_samples': 173, 'lgbmclassifier__min_child_weight': 2.3826298515417945, 'lgbmclassifier__min_split_gain': 0.5569709303267534, 'lgbmclassifier__n_estimators': 152, 'lgbmclassifier__num_leaves': 405, 'lgbmclassifier__reg_alpha': 4.624600995915725, 'lgbmclassifier__reg_lambda': 2.814250973582543, 'lgbmclassifier__scale_pos_weight': 1.481474206325465, 'lgbmclassifier__subsample': 0.9482270352093352, 'lgbmclassifier__subsample_freq': 6}",0.41464530892448515,0.244998244998245,0.25984688782869186,0.3064968139171407,0.07671242088797943,192
53.18283597628275,0.8937299685616192,0.7523659865061442,0.010110263388970319,dart,0.6495498476692001,0.14589009148486035,25,194,1.115667382545861,0.4868249815096426,233,590,1.3052808692905944,5.140137068596197,1.6597454136991499,0.8701398842465389,6,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.6495498476692001, 'lgbmclassifier__learning_rate': 0.14589009148486035, 'lgbmclassifier__max_depth': 25, 'lgbmclassifier__min_child_samples': 194, 'lgbmclassifier__min_child_weight': 1.115667382545861, 'lgbmclassifier__min_split_gain': 0.4868249815096426, 'lgbmclassifier__n_estimators': 233, 'lgbmclassifier__num_leaves': 590, 'lgbmclassifier__reg_alpha': 1.3052808692905944, 'lgbmclassifier__reg_lambda': 5.140137068596197, 'lgbmclassifier__scale_pos_weight': 1.6597454136991499, 'lgbmclassifier__subsample': 0.8701398842465389, 'lgbmclassifier__subsample_freq': 6}",0.42039586919104993,0.26011157601115764,0.2878153924179029,0.3227742792067035,0.06994929822940113,138
62.3558923403422,1.4811554189941072,0.8128825028737386,0.008635780519825612,dart,0.6045609827616917,0.04236227445600129,25,227,1.3917577767772786,0.8414403644912515,355,429,2.0332570735699216,5.101331361004149,1.007738271033931,0.5483023628598875,1,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.6045609827616917, 'lgbmclassifier__learning_rate': 0.04236227445600129, 'lgbmclassifier__max_depth': 25, 'lgbmclassifier__min_child_samples': 227, 'lgbmclassifier__min_child_weight': 1.3917577767772786, 'lgbmclassifier__min_split_gain': 0.8414403644912515, 'lgbmclassifier__n_estimators': 355, 'lgbmclassifier__num_leaves': 429, 'lgbmclassifier__reg_alpha': 2.0332570735699216, 'lgbmclassifier__reg_lambda': 5.101331361004149, 'lgbmclassifier__scale_pos_weight': 1.007738271033931, 'lgbmclassifier__subsample': 0.5483023628598875, 'lgbmclassifier__subsample_freq': 1}",0.4486614706879024,0.40078125000000003,0.33236714975845405,0.3939366234821189,0.047723012996787655,2
37.496766328811646,0.4283661995220258,0.38467176755269367,0.02152984946988019,dart,0.8200040253807885,0.16630891301601425,15,179,3.583337133676255,0.9981347359360454,155,423,4.7390418449549525,1.2278723765957062,1.3309310549649587,0.6894149272884909,9,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.8200040253807885, 'lgbmclassifier__learning_rate': 0.16630891301601425, 'lgbmclassifier__max_depth': 15, 'lgbmclassifier__min_child_samples': 179, 'lgbmclassifier__min_child_weight': 3.583337133676255, 'lgbmclassifier__min_split_gain': 0.9981347359360454, 'lgbmclassifier__n_estimators': 155, 'lgbmclassifier__num_leaves': 423, 'lgbmclassifier__reg_alpha': 4.7390418449549525, 'lgbmclassifier__reg_lambda': 1.2278723765957062, 'lgbmclassifier__scale_pos_weight': 1.3309310549649587, 'lgbmclassifier__subsample': 0.6894149272884909, 'lgbmclassifier__subsample_freq': 9}",0.4266235266928588,0.278118609406953,0.302158273381295,0.33563346982703557,0.0650838904662494,66
52.271029233932495,0.4077218664088607,0.6083517074584961,0.014006030506503708,dart,0.9593717832769659,0.1086429732674307,5,85,7.876502785340445,0.9142236783311338,334,399,2.609455943302558,6.760149405946635,1.3888082443502374,0.8457486401513159,9,"{'lgbmclassifier__boosting_type': 'dart', 'lgbmclassifier__colsample_bytree': 0.9593717832769659, 'lgbmclassifier__learning_rate': 0.1086429732674307, 'lgbmclassifier__max_depth': 5, 'lgbmclassifier__min_child_samples': 85, 'lgbmclassifier__min_child_weight': 7.876502785340445, 'lgbmclassifier__min_split_gain': 0.9142236783311338, 'lgbmclassifier__n_estimators': 334, 'lgbmclassifier__num_leaves': 399, 'lgbmclassifier__reg_alpha': 2.609455943302558, 'lgbmclassifier__reg_lambda': 6.760149405946635, 'lgbmclassifier__scale_pos_weight': 1.3888082443502374, 'lgbmclassifier__subsample': 0.8457486401513159, 'lgbmclassifier__subsample_freq': 9}",0.42735042735042733,0.29142488716956805,0.27816646562123043,0.3323139267137419,0.0674185868310235,84
31.671072959899902,0.14127595082048364,0.5309553941090902,0.0035791230299447186,gbdt,0.522078509804587,0.06263374260639708,15,44,6.737539541869854,0.4101543568426741,207,714,5.193934508254674,2.3281091209111886,1.4181379434717492,0.6664835095283141,2,"{'lgbmclassifier__boosting_type': 'gbdt', 'lgbmclassifier__colsample_bytree': 0.522078509804587, 'lgbmclassifier__learning_rate': 0.06263374260639708, 'lgbmclassifier__max_depth': 15, 'lgbmclassifier__min_child_samples': 44, 'lgbmclassifier__min_child_weight': 6.737539541869854, 'lgbmclassifier__min_split_gain': 0.4101543568426741, 'lgbmclassifier__n_estimators': 207, 'lgbmclassifier__num_leaves': 714, 'lgbmclassifier__reg_alpha': 5.193934508254674, 'lgbmclassifier__reg_lambda': 2.3281091209111886, 'lgbmclassifier__scale_pos_weight': 1.4181379434717492, 'lgbmclassifier__subsample': 0.6664835095283141, 'lgbmclassifier__subsample_freq': 2}",0.4314002828854314,0.2630402384500745,0.28907138344914723,0.3278373015948844,0.07399717763910699,109
