iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__coef0,param_svc__degree,param_svc__gamma,param_svc__kernel,param_svc__probability,param_svc__shrinking,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.019656801223754884,0.0009832949742236976,0.006905984878540039,0.0011218531150884936,0.0003137473701519374,-0.21966476717553374,3,auto,rbf,True,True,0.00013583674167349702,"{'svc__C': 0.0003137473701519374, 'svc__coef0': -0.21966476717553374, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.00013583674167349702}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,343,1.0,0.9600000000000001,0.9600000000000001,1.0,1.0,0.984,0.019595917942265388
0,20,0.020327949523925783,0.0025123490086588303,0.0,0.0,0.004441368864136327,-0.42176689542852674,4,<class 'float'>,sigmoid,True,False,0.0037016571442764056,"{'svc__C': 0.004441368864136327, 'svc__coef0': -0.42176689542852674, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.0037016571442764056}",,,,,,,,1652,,,,,,,
0,20,0.01780810356140137,0.002471784956439693,0.008150625228881835,0.0015648172385607493,5.195366844634189,-0.948774136667455,4,scale,linear,True,False,0.0008974103278952797,"{'svc__C': 5.195366844634189, 'svc__coef0': -0.948774136667455, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.0008974103278952797}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,668,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.021918058395385742,0.0023912760925176055,0.006330299377441406,0.0006996573857607334,0.0020622722002784587,-0.6349998087540888,2,scale,sigmoid,True,False,0.00019759569092754584,"{'svc__C': 0.0020622722002784587, 'svc__coef0': -0.6349998087540888, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.00019759569092754584}",1.0,0.6666666666666666,0.8,1.0,1.0,0.8933333333333333,0.13727506854649335,917,0.9166666666666666,0.9166666666666666,0.8695652173913044,0.9655172413793104,0.9655172413793104,0.9267866066966517,0.03599788297191441
0,20,0.016135263442993163,0.000986047631338967,0.0,0.0,11.130895801813024,-0.4863452089824283,3,<class 'float'>,sigmoid,True,True,0.00017147029087417794,"{'svc__C': 11.130895801813024, 'svc__coef0': -0.4863452089824283, 'svc__degree': 3, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.00017147029087417794}",,,,,,,,1652,,,,,,,
0,20,0.013096380233764648,0.0018851141915369129,0.00422825813293457,0.00032818694914459436,0.5564998520013642,-0.9670351157279093,3,scale,rbf,True,False,0.005564006978162149,"{'svc__C': 0.5564998520013642, 'svc__coef0': -0.9670351157279093, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.005564006978162149}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,343,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.011961984634399413,0.001900103316681501,0.0,0.0,1.353194209108007,-0.3727256887295356,4,<class 'float'>,sigmoid,False,True,0.00021957654897213023,"{'svc__C': 1.353194209108007, 'svc__coef0': -0.3727256887295356, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 0.00021957654897213023}",,,,,,,,1652,,,,,,,
0,20,0.015002775192260741,0.0029824109063821837,0.006114673614501953,0.0022049709182433474,0.00010242731742533214,-0.571213219487522,2,auto,linear,False,True,0.0002444581185531772,"{'svc__C': 0.00010242731742533214, 'svc__coef0': -0.571213219487522, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 0.0002444581185531772}",0.4,0.6666666666666666,0.5,1.0,1.0,0.7133333333333333,0.24908722256359206,1324,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.9655172413793104,0.9285714285714286,0.8697268248992387,0.06420148662337889
0,20,0.01659502983093262,0.0012476814564494633,0.006801795959472656,0.001731870979201231,0.001316140772609647,-0.7129985689958122,4,scale,sigmoid,True,True,4.4570628686011455e-05,"{'svc__C': 0.001316140772609647, 'svc__coef0': -0.7129985689958122, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 4.4570628686011455e-05}",1.0,0.6666666666666666,0.8,1.0,1.0,0.8933333333333333,0.13727506854649335,917,0.9166666666666666,0.9166666666666666,0.8695652173913044,0.9655172413793104,0.9655172413793104,0.9267866066966517,0.03599788297191441
0,20,0.01735963821411133,0.0008633965426403078,0.007323455810546875,0.0015553956182514106,0.08700256834752274,-0.6971037031126968,4,scale,poly,True,True,0.0006571397814456103,"{'svc__C': 0.08700256834752274, 'svc__coef0': -0.6971037031126968, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0006571397814456103}",0.0,0.4,0.0,0.0,0.0,0.08,0.16,1532,0.14285714285714288,0.2666666666666667,0.2666666666666667,0.125,0.23529411764705882,0.20729691876750703,0.06125135857158489
0,20,0.01457667350769043,0.0017578205028884063,0.0,0.0,3.062291689626573,-0.6194040795122153,3,<class 'float'>,rbf,True,False,0.00014831169792147434,"{'svc__C': 3.062291689626573, 'svc__coef0': -0.6194040795122153, 'svc__degree': 3, 'svc__gamma': <class 'float'>, 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.00014831169792147434}",,,,,,,,1652,,,,,,,
0,20,0.016436243057250978,0.002389488258543602,0.005674600601196289,0.0009169634096291823,1.0882095591283103,-0.29629165026536475,4,scale,poly,False,False,1.555958537663939e-05,"{'svc__C': 1.0882095591283103, 'svc__coef0': -0.29629165026536475, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 1.555958537663939e-05}",0.0,0.4,0.4,0.0,0.0,0.16,0.19595917942265428,1524,0.5555555555555556,0.631578947368421,0.631578947368421,0.5,0.4210526315789474,0.5479532163742691,0.08055754553320495
0,20,0.013842201232910157,0.003352141636620323,0.0046177864074707035,0.001364331536728287,2.4823816714482994,-0.7673000548561291,3,scale,sigmoid,True,True,0.0036599164164087226,"{'svc__C': 2.4823816714482994, 'svc__coef0': -0.7673000548561291, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0036599164164087226}",1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.017896413803100586,0.0030325555774062276,0.0061722278594970705,0.0012727090628916443,0.00013317198029426803,-0.8919985409846078,2,scale,poly,False,True,6.741940425470878e-05,"{'svc__C': 0.00013317198029426803, 'svc__coef0': -0.8919985409846078, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 6.741940425470878e-05}",0.0,0.4,0.0,0.0,0.0,0.08,0.16,1532,0.0,0.14285714285714288,0.14285714285714288,0.125,0.125,0.10714285714285716,0.054163396028939645
0,20,0.018895435333251952,0.002315241849436788,0.0,0.0,3.491548925216813,-0.9535132142115685,3,<class 'float'>,rbf,True,True,0.0008065592081357958,"{'svc__C': 3.491548925216813, 'svc__coef0': -0.9535132142115685, 'svc__degree': 3, 'svc__gamma': <class 'float'>, 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0008065592081357958}",,,,,,,,1652,,,,,,,
0,20,0.01738400459289551,0.0016719625809934583,0.0,0.0,28.304346577183235,-0.9714175408499117,4,<class 'float'>,rbf,False,True,7.960147076984936e-05,"{'svc__C': 28.304346577183235, 'svc__coef0': -0.9714175408499117, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'rbf', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 7.960147076984936e-05}",,,,,,,,1652,,,,,,,
0,20,0.018522024154663086,0.006894734832750372,0.005256223678588867,0.0012035469566361546,0.1993410046701709,-0.8735118424802434,4,scale,rbf,False,False,1.896874910969139e-05,"{'svc__C': 0.1993410046701709, 'svc__coef0': -0.8735118424802434, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 1.896874910969139e-05}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,343,1.0,0.9600000000000001,0.9600000000000001,1.0,1.0,0.984,0.019595917942265388
0,20,0.02084798812866211,0.016782030439815267,0.004853534698486328,0.0013860582681481442,1973.186511793776,-0.5442209975533643,4,auto,poly,True,False,0.005166243566160453,"{'svc__C': 1973.186511793776, 'svc__coef0': -0.5442209975533643, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'poly', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.005166243566160453}",0.0,1.0,0.8571428571428571,0.0,0.0,0.37142857142857144,0.45714285714285713,1441,0.7272727272727274,0.7272727272727274,0.7272727272727274,0.23529411764705882,0.33333333333333337,0.5500891265597149,0.21920814611615227
0,20,0.015742683410644533,0.003193714874731584,0.005842781066894532,0.002659242732142864,0.0029028984028469313,-0.22091419911505905,4,scale,linear,True,False,0.0006632298386508988,"{'svc__C': 0.0029028984028469313, 'svc__coef0': -0.22091419911505905, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.0006632298386508988}",0.4,0.6666666666666666,0.5,1.0,1.0,0.7133333333333333,0.24908722256359206,1324,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.9655172413793104,0.9285714285714286,0.8697268248992387,0.06420148662337889
0,20,0.017067861557006837,0.0039762742405284445,0.008259725570678712,0.005720626848611099,3.4075965178390604,-0.3435358664514655,2,auto,linear,True,True,0.0016328892329588605,"{'svc__C': 3.4075965178390604, 'svc__coef0': -0.3435358664514655, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0016328892329588605}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,668,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.01628704071044922,0.0068945022250202275,0.0,0.0,38.29504544151505,-0.1926957229603402,4,<class 'float'>,linear,False,False,0.009612161343049035,"{'svc__C': 38.29504544151505, 'svc__coef0': -0.1926957229603402, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'linear', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 0.009612161343049035}",,,,,,,,1652,,,,,,,
0,20,0.01839456558227539,0.002537066478610719,0.0,0.0,8174.967563549212,-0.36921141698077453,3,<class 'float'>,sigmoid,True,False,9.089236952168777e-05,"{'svc__C': 8174.967563549212, 'svc__coef0': -0.36921141698077453, 'svc__degree': 3, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 9.089236952168777e-05}",,,,,,,,1652,,,,,,,
0,20,0.020500326156616212,0.00608089383654879,0.0,0.0,1.6822764786863627,-0.5705906859484855,2,<class 'float'>,rbf,True,True,2.5722421834000356e-05,"{'svc__C': 1.6822764786863627, 'svc__coef0': -0.5705906859484855, 'svc__degree': 2, 'svc__gamma': <class 'float'>, 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 2.5722421834000356e-05}",,,,,,,,1652,,,,,,,
0,20,0.01838393211364746,0.0009768875403493853,0.0,0.0,8.753781321855651,-0.388697167057499,4,<class 'float'>,sigmoid,True,True,3.817639568253089e-05,"{'svc__C': 8.753781321855651, 'svc__coef0': -0.388697167057499, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 3.817639568253089e-05}",,,,,,,,1652,,,,,,,
0,20,0.018282413482666016,0.005063104490077399,0.006000900268554687,0.0023495392862144396,18.023990939004886,-0.5867599914201419,4,auto,poly,False,True,0.0006895409146173045,"{'svc__C': 18.023990939004886, 'svc__coef0': -0.5867599914201419, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 0.0006895409146173045}",0.0,1.0,0.8571428571428571,0.0,0.0,0.37142857142857144,0.45714285714285713,1441,0.13333333333333336,0.7272727272727274,0.7272727272727274,0.23529411764705882,0.33333333333333337,0.43130124777183615,0.24979976729769188
0,20,0.016659307479858398,0.0030677285846245966,0.006277942657470703,0.0018005374351800205,0.007963015847922975,-0.941458658523305,3,scale,sigmoid,True,True,0.0006458220431177601,"{'svc__C': 0.007963015847922975, 'svc__coef0': -0.941458658523305, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0006458220431177601}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1037,0.8695652173913044,0.9166666666666666,0.8695652173913044,0.9655172413793104,0.9655172413793104,0.9173663168415793,0.04291247556446479
0,20,0.014606809616088868,0.0006471475666156505,0.0,0.0,13.674235826346326,-0.07508103130765742,2,<class 'float'>,linear,True,False,0.0006070882322979849,"{'svc__C': 13.674235826346326, 'svc__coef0': -0.07508103130765742, 'svc__degree': 2, 'svc__gamma': <class 'float'>, 'svc__kernel': 'linear', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.0006070882322979849}",,,,,,,,1652,,,,,,,
0,20,0.01668686866760254,0.0014885241923775917,0.007599496841430664,0.002814417117741033,0.07171549089572056,-0.3646228561855738,3,scale,poly,False,True,0.0023096964875838604,"{'svc__C': 0.07171549089572056, 'svc__coef0': -0.3646228561855738, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 0.0023096964875838604}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561,0.375,0.14285714285714288,0.14285714285714288,0.125,0.23529411764705882,0.20420168067226893,0.09374221715217088
0,20,0.019556617736816405,0.003518079737309213,0.006141805648803711,0.0008256562912474246,0.00016399983365738007,-0.9464425181027853,2,scale,linear,False,False,0.00017581416519284944,"{'svc__C': 0.00016399983365738007, 'svc__coef0': -0.9464425181027853, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 0.00017581416519284944}",0.4,0.6666666666666666,0.5,1.0,1.0,0.7133333333333333,0.24908722256359206,1324,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.9655172413793104,0.9285714285714286,0.8697268248992387,0.06420148662337889
0,20,0.017412853240966798,0.0010083231221908007,0.006976795196533203,0.0027676232892978507,287.96275620312076,-0.9422582161512459,2,scale,rbf,False,False,6.032477533666377e-05,"{'svc__C': 287.96275620312076, 'svc__coef0': -0.9422582161512459, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 6.032477533666377e-05}",1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.018947887420654296,0.0018901300074163747,0.007189226150512695,0.002091270207204525,0.7302638284536501,-0.212091516409307,2,scale,poly,False,False,0.0003035179538702041,"{'svc__C': 0.7302638284536501, 'svc__coef0': -0.212091516409307, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 0.0003035179538702041}",0.4,0.8571428571428571,0.4,0.5,0.0,0.4314285714285714,0.273510810143413,1437,0.631578947368421,0.6666666666666667,0.7272727272727274,0.23529411764705882,0.33333333333333337,0.5188291584576415,0.19637616231063032
0,20,0.017251205444335938,0.0017504063475214156,0.0,0.0,0.0012445130858103187,-0.9789937993659825,4,<class 'float'>,rbf,True,True,0.0002102625484054315,"{'svc__C': 0.0012445130858103187, 'svc__coef0': -0.9789937993659825, 'svc__degree': 4, 'svc__gamma': <class 'float'>, 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__shrinking': True, 'svc__tol': 0.0002102625484054315}",,,,,,,,1652,,,,,,,
0,20,0.022001886367797853,0.0025727966104586693,0.006677389144897461,0.0011045171275857165,0.012394557284432462,-0.5015728430712679,3,scale,sigmoid,True,False,0.0004470168878901838,"{'svc__C': 0.012394557284432462, 'svc__coef0': -0.5015728430712679, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.0004470168878901838}",1.0,0.6666666666666666,0.8,1.0,1.0,0.8933333333333333,0.13727506854649335,917,0.9166666666666666,0.9166666666666666,0.8695652173913044,0.9655172413793104,0.9655172413793104,0.9267866066966517,0.03599788297191441
0,20,0.021720361709594727,0.002668647135892305,0.006897687911987305,0.0006748675643062674,7456.293878374712,-0.06839933876972248,2,scale,poly,True,False,0.00035760240162941256,"{'svc__C': 7456.293878374712, 'svc__coef0': -0.06839933876972248, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.00035760240162941256}",1.0,1.0,0.6666666666666666,0.5,0.0,0.6333333333333333,0.3711842908553348,1408,1.0,1.0,1.0,0.9655172413793104,0.888888888888889,0.9708812260536399,0.04311664336133392
0,20,0.022844552993774414,0.0054602978644987905,0.007750272750854492,0.00295579684359903,0.01184212617556385,-0.34568386244969007,2,auto,poly,False,False,7.894035698131179e-05,"{'svc__C': 0.01184212617556385, 'svc__coef0': -0.34568386244969007, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 7.894035698131179e-05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561,0.14285714285714288,0.2666666666666667,0.2666666666666667,0.125,0.125,0.18523809523809526,0.06680512832161938
0,20,0.020032405853271484,0.003798594468420669,0.006572055816650391,0.0006005340896700513,0.8149772225448143,-0.46818057297351423,3,scale,linear,True,False,0.00717131409342028,"{'svc__C': 0.8149772225448143, 'svc__coef0': -0.46818057297351423, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__shrinking': False, 'svc__tol': 0.00717131409342028}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,668,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.01649050712585449,0.0010652563821639002,0.006133031845092773,0.00030795624066231486,300.3992561280383,-0.8327766653626297,2,scale,poly,False,True,0.0019573662508579927,"{'svc__C': 300.3992561280383, 'svc__coef0': -0.8327766653626297, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 0.0019573662508579927}",0.0,0.8571428571428571,0.6666666666666666,0.0,0.0,0.30476190476190473,0.37808444269103253,1491,0.0,0.6666666666666667,0.7272727272727274,0.125,0.125,0.3287878787878788,0.3046679235134513
0,20,0.018519163131713867,0.0008593931212296029,0.006076240539550781,0.00032611438829209234,0.0019856663897831295,-0.7908780344766166,2,auto,poly,False,False,0.00017449882977089352,"{'svc__C': 0.0019856663897831295, 'svc__coef0': -0.7908780344766166, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 0.00017449882977089352}",0.0,0.4,0.0,0.0,0.0,0.08,0.16,1532,0.0,0.14285714285714288,0.14285714285714288,0.125,0.125,0.10714285714285716,0.054163396028939645
0,20,0.021566200256347656,0.003767335728255627,0.00787525177001953,0.0017416740581288664,5702.446671564799,-0.56610195171188,3,auto,sigmoid,False,True,3.4371200918439465e-05,"{'svc__C': 5702.446671564799, 'svc__coef0': -0.56610195171188, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid', 'svc__probability': False, 'svc__shrinking': True, 'svc__tol': 3.4371200918439465e-05}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,343,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.01800708770751953,0.0015188809605083263,0.0,0.0,0.3430875911059304,-0.35999194923842304,2,<class 'float'>,sigmoid,False,False,0.0008191305625489918,"{'svc__C': 0.3430875911059304, 'svc__coef0': -0.35999194923842304, 'svc__degree': 2, 'svc__gamma': <class 'float'>, 'svc__kernel': 'sigmoid', 'svc__probability': False, 'svc__shrinking': False, 'svc__tol': 0.0008191305625489918}",,,,,,,,1652,,,,,,,
