mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sgdclassifier__alpha,param_sgdclassifier__class_weight,param_sgdclassifier__eta0,param_sgdclassifier__learning_rate,param_sgdclassifier__loss,param_sgdclassifier__max_iter,param_sgdclassifier__penalty,param_sgdclassifier__shuffle,param_sgdclassifier__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30.729858589172363,0.11282248796529504,0.01341872215270996,0.0014304301032129283,0.0067189352571251386,balanced,0.29911655228573664,adaptive,perceptron,842,l2,False,0.0003701657144276406,"{'sgdclassifier__alpha': 0.0067189352571251386, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.29911655228573664, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 842, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 0.0003701657144276406}",0.2048726467331118,0.4446567164179105,0.646351575456053,0.8089927109862124,0.020467389644111808,0.42506820784747984,0.28598460440514406,32
31.40883364677429,0.12802281466092524,0.011611032485961913,0.0010651620352846933,0.0005866189415127815,balanced,0.505666351330256,invscaling,log,1674,elasticnet,False,3.1108548324565743e-06,"{'sgdclassifier__alpha': 0.0005866189415127815, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.505666351330256, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 1674, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 3.1108548324565743e-06}",0.0,0.0,0.0,0.0006171887054466903,0.00030864197530864197,0.00018516613615106645,0.0002468802451261767,42
31.58456954956055,0.08777014548817769,0.011864566802978515,0.0011552618991728515,0.00012445162558757757,balanced,0.4036642985008604,constant,perceptron,1765,l2,True,7.806363928173653e-05,"{'sgdclassifier__alpha': 0.00012445162558757757, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.4036642985008604, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1765, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 7.806363928173653e-05}",0.9431767337807606,0.9452492385409702,0.9453924914675769,0.9171176743466832,0.8294459377438653,0.9160764151759713,0.04461129243022885,19
32.53243613243103,0.4584447477962444,0.012598466873168946,0.0024975731107963082,0.00034750765280408097,balanced,0.26029422369848787,adaptive,log,1270,l2,False,2.5383376700503565e-05,"{'sgdclassifier__alpha': 0.00034750765280408097, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.26029422369848787, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 1270, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 2.5383376700503565e-05}",0.9473684210526314,0.946291936433196,0.95453181272509,0.9160865906830874,0.8343296327924851,0.919721678737298,0.04469246414940178,17
32.573950099945066,0.20581621157452412,0.01371903419494629,0.0032249971391601962,1.2557253243826783e-05,balanced,0.47176110919569686,constant,log,731,l1,True,7.61768366148477e-05,"{'sgdclassifier__alpha': 1.2557253243826783e-05, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.47176110919569686, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 731, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 7.61768366148477e-05}",0.9081447607033036,0.9469164137114089,0.938264196234341,0.9355150613611007,0.9388665774207942,0.9335414018861897,0.013254719441385423,6
32.30778660774231,0.5333612180466286,0.012550592422485352,0.0007523729886642227,0.0002268196270543827,balanced,0.3273777860184047,adaptive,perceptron,1407,elasticnet,False,2.6943775524631976e-05,"{'sgdclassifier__alpha': 0.0002268196270543827, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.3273777860184047, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1407, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 2.6943775524631976e-05}",0.7246798603026775,0.4246094223083444,0.5541847282427477,0.811158042942626,0.0,0.5029264107592791,0.2849130645980551,31
30.748228979110717,0.0998749884115125,0.011704683303833008,0.001844917886393148,0.00036686231468436827,balanced,0.18348808998767624,constant,hinge,991,l1,False,1.0148283661334056e-06,"{'sgdclassifier__alpha': 0.00036686231468436827, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.18348808998767624, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 991, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 1.0148283661334056e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
32.540028762817386,0.1082046107344397,0.01204380989074707,0.0013886077837314958,2.849714076294913e-05,,0.4408632881058364,adaptive,log,741,l1,True,3.659252519358137e-05,"{'sgdclassifier__alpha': 2.849714076294913e-05, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.4408632881058364, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 741, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 3.659252519358137e-05}",0.9327381402738898,0.9377355646012362,0.9342988609791054,0.9176957889084912,0.9331231704571042,0.9311183050439654,0.006938463100843223,11
31.972418880462648,0.5697646517592657,0.012065362930297852,0.00044388395333059936,0.00034166416272209924,,0.29213047817631,constant,perceptron,1441,elasticnet,True,0.00011417476199610742,"{'sgdclassifier__alpha': 0.00034166416272209924, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.29213047817631, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1441, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 0.00011417476199610742}",0.9211034695927672,0.946481371969249,0.9412470023980816,0.8444099646582192,0.7573488110840665,0.8821181239404767,0.0723159675966697,24
32.83559522628784,0.4597972985314378,0.013416194915771484,0.0017708737756798702,0.00014831169792147434,balanced,0.087781135975228,invscaling,perceptron,1468,l1,False,0.00017308952687247433,"{'sgdclassifier__alpha': 0.00014831169792147434, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.087781135975228, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1468, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 0.00017308952687247433}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
34.136753177642824,0.2664956585037521,0.013538980484008789,0.002459243551664303,1.0475915692299344e-05,balanced,0.12634997257193548,optimal,log,959,l2,True,0.00036599164164087224,"{'sgdclassifier__alpha': 1.0475915692299344e-05, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.12634997257193548, 'sgdclassifier__learning_rate': 'optimal', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 959, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 0.00036599164164087224}",0.9288766788766789,0.93715146948003,0.9301688726608853,0.9145411111967328,0.9340124335255786,0.9289501131479809,0.007771736458015709,15
35.17766599655151,0.22861349529774433,0.01263580322265625,0.0013776689326059216,1.1134092414501179e-05,balanced,0.23486552975517577,adaptive,log,657,elasticnet,True,5.026889569563438e-06,"{'sgdclassifier__alpha': 1.1134092414501179e-05, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.23486552975517577, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 657, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 5.026889569563438e-06}",0.9327388149939541,0.9376742783932472,0.9345202172601087,0.9188567925829437,0.9328431004727245,0.9313266407405955,0.00648509728641378,9
51.63412261009216,2.5240315076391937,0.011994028091430664,0.0019082724992119798,0.000298732614828933,,0.3910994427693812,invscaling,log,1232,l2,True,1.2182807372480398e-06,"{'sgdclassifier__alpha': 0.000298732614828933, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.3910994427693812, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 1232, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 1.2182807372480398e-06}",0.9374394154052644,0.9361766030935577,0.9331623415811707,0.9192998408729257,0.9322667464114833,0.9316689894728803,0.006468379193572211,8
29.22950792312622,0.30350862805905693,0.011545991897583008,0.002103041224052812,0.0017364546581504962,,0.5052963042701982,invscaling,hinge,1137,elasticnet,False,4.682230815487354e-06,"{'sgdclassifier__alpha': 0.0017364546581504962, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.5052963042701982, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 1137, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 4.682230815487354e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
32.034110403060915,2.2844035560127156,0.014443302154541015,0.004169227560885719,6.155495388042734e-05,,0.2743656876381338,invscaling,hinge,1958,l1,False,3.24495161089551e-05,"{'sgdclassifier__alpha': 6.155495388042734e-05, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.2743656876381338, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 1958, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 3.24495161089551e-05}",0.0,0.0,0.0,0.0012339966065093321,0.0,0.0002467993213018664,0.0004935986426037329,41
34.53672561645508,0.1503525079830528,0.01655435562133789,0.002475936099098011,0.005166243566160453,balanced,0.3557544884796657,constant,perceptron,796,l2,True,0.0006589479737718944,"{'sgdclassifier__alpha': 0.005166243566160453, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.3557544884796657, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 796, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 0.0006589479737718944}",0.9477148080438758,0.9176632934682613,0.9234985156428408,0.9104694799724287,0.0,0.7398692194254813,0.3701462280380813,30
34.973619270324704,0.23928130378420187,0.01394495964050293,0.0011334444285915973,7.760188143044444e-05,,0.33823206677426726,constant,hinge,888,l2,True,0.00016328892329588605,"{'sgdclassifier__alpha': 7.760188143044444e-05, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.33823206677426726, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 888, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 0.00016328892329588605}",0.944419807834442,0.9482632273193611,0.8910763272551234,0.9399689876689065,0.9477071600965407,0.9342871020348748,0.021806222252335847,5
35.39321784973144,0.2527859350292022,0.016786909103393553,0.0026934706531088455,0.001240733392994273,balanced,0.44447285608659526,invscaling,perceptron,592,l1,False,0.00042107401142727174,"{'sgdclassifier__alpha': 0.001240733392994273, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.44447285608659526, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 592, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 0.00042107401142727174}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
36.414797353744504,0.45197208809943495,0.016017723083496093,0.0017937784756304135,0.00011944793368701855,balanced,0.10975604150519068,adaptive,log,615,l1,False,3.8433639725509914e-05,"{'sgdclassifier__alpha': 0.00011944793368701855, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.10975604150519068, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 615, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 3.8433639725509914e-05}",0.9484475256287337,0.9463508228175043,0.9565217391304347,0.9089501393620316,0.7841923146967765,0.9088925083270961,0.06447698807774484,20
34.84548983573914,0.1500645415266864,0.012062501907348634,0.00042793342637373994,0.00019419048309715498,,0.032748345247745496,invscaling,perceptron,1928,l2,False,6.821949478670838e-05,"{'sgdclassifier__alpha': 0.00019419048309715498, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.032748345247745496, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1928, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 6.821949478670838e-05}",0.2314928425357873,0.38726461843409316,0.047604700210906896,0.29856209150326796,0.0,0.19298485053681108,0.1474805669351743,35
34.89115395545959,0.3769688483196321,0.014758872985839843,0.003888026259022531,2.3184595767894816e-05,balanced,0.3173591097327554,adaptive,hinge,736,elasticnet,False,1.8117618878051673e-05,"{'sgdclassifier__alpha': 2.3184595767894816e-05, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.3173591097327554, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 736, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 1.8117618878051673e-05}",0.9409216521024721,0.9129964456807294,0.8580003429943406,0.9173698213606993,0.7026921194322076,0.8663960763140899,0.08624784332670055,28
34.86632380485535,1.1813501435836917,0.013633203506469727,0.0016108390499817956,0.0002305707815746206,,0.3164266734308138,adaptive,perceptron,686,elasticnet,False,7.671178787762736e-05,"{'sgdclassifier__alpha': 0.0002305707815746206, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.3164266734308138, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 686, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 7.671178787762736e-05}",0.0003085943527233452,0.43238691049085654,0.0,0.8007133303611236,0.0,0.2466817670409407,0.3236791318760292,34
36.799727487564084,0.23353295031040808,0.014423608779907227,0.0018733180406696655,0.009912976802059013,,0.311685477369906,invscaling,hinge,1873,elasticnet,True,7.842723696084207e-06,"{'sgdclassifier__alpha': 0.009912976802059013, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.311685477369906, 'sgdclassifier__learning_rate': 'invscaling', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 1873, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 7.842723696084207e-06}",0.9380333951762524,0.9355080053868023,0.9334742883032546,0.9383592017738359,0.9436402380777426,0.9378030257435774,0.0034187873859466305,3
36.012246465682985,0.17454032496001148,0.013763141632080079,0.0009048561396984703,0.0004904902465976242,balanced,0.3459052850192473,adaptive,hinge,1133,l2,False,1.19394360367591e-05,"{'sgdclassifier__alpha': 0.0004904902465976242, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.3459052850192473, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 1133, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 1.19394360367591e-05}",0.9467741935483871,0.9429837518463812,0.9481102850061958,0.9183424741011579,0.6697348674337168,0.8851891143871677,0.10826974978913385,22
34.87167243957519,0.07583560892483453,0.013152742385864257,0.0018193743897820637,0.0023096964875838604,balanced,0.1373162739483918,adaptive,log,760,l2,False,1.4437840753142147e-05,"{'sgdclassifier__alpha': 0.0023096964875838604, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.1373162739483918, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 760, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 1.4437840753142147e-05}",0.9469830111306385,0.9462618540027936,0.9508000598175566,0.921890359168242,0.8721549636803874,0.9276180495599237,0.02955996993512686,16
34.39975123405456,0.18523269359958505,0.013322925567626953,0.001065523402575681,0.005156405330471348,balanced,0.03887089192437703,constant,log,742,l1,False,2.810638048272153e-05,"{'sgdclassifier__alpha': 0.005156405330471348, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.03887089192437703, 'sgdclassifier__learning_rate': 'constant', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 742, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 2.810638048272153e-05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
34.08455386161804,0.18233178013325602,0.013113164901733398,0.0014064288951701664,0.0023106036272371355,,0.22188598182149033,optimal,perceptron,941,elasticnet,True,3.647399710191813e-05,"{'sgdclassifier__alpha': 0.0023106036272371355, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.22188598182149033, 'sgdclassifier__learning_rate': 'optimal', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 941, 'sgdclassifier__penalty': 'elasticnet', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 3.647399710191813e-05}",0.9415812701024759,0.9482392561680942,0.38666501425207583,0.5027033245139767,0.9408702119747118,0.7440118154022668,0.247152701526983,29
34.35678663253784,0.15565033576602413,0.012982749938964843,0.0006051569587583506,7.680111715142474e-05,,0.2304603206344994,optimal,perceptron,1540,l1,True,0.000603605851826468,"{'sgdclassifier__alpha': 7.680111715142474e-05, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.2304603206344994, 'sgdclassifier__learning_rate': 'optimal', 'sgdclassifier__loss': 'perceptron', 'sgdclassifier__max_iter': 1540, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': True, 'sgdclassifier__tol': 0.000603605851826468}",0.9440715883668904,0.9486538178608209,0.6741459470386092,0.9431157553903893,0.9477071600965407,0.8915388537506501,0.10871663961031695,21
34.73086504936218,0.7353974977140959,0.0165102481842041,0.003716547007468573,0.00011172677734283269,balanced,0.5020326885458398,adaptive,hinge,1744,l2,False,6.18320759036301e-06,"{'sgdclassifier__alpha': 0.00011172677734283269, 'sgdclassifier__class_weight': 'balanced', 'sgdclassifier__eta0': 0.5020326885458398, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'hinge', 'sgdclassifier__max_iter': 1744, 'sgdclassifier__penalty': 'l2', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 6.18320759036301e-06}",0.9469039564641859,0.9361733931240658,0.9248601119104717,0.9174801708358754,0.6772360155548909,0.8805307295778981,0.10213775731899653,25
36.58358902931214,0.17263347415228017,0.013457012176513673,0.001596122892319554,0.00035760240162941256,,0.34543121313421477,adaptive,log,1557,l1,False,0.00038510497911653464,"{'sgdclassifier__alpha': 0.00035760240162941256, 'sgdclassifier__class_weight': None, 'sgdclassifier__eta0': 0.34543121313421477, 'sgdclassifier__learning_rate': 'adaptive', 'sgdclassifier__loss': 'log', 'sgdclassifier__max_iter': 1557, 'sgdclassifier__penalty': 'l1', 'sgdclassifier__shuffle': False, 'sgdclassifier__tol': 0.00038510497911653464}",0.8478204574881312,0.8732041430003341,0.8636440821871285,0.9070305272895466,0.9291041964891134,0.8841606812908507,0.0296800870972667,23
